year_month,product_id,region_id,campaign_flag,campaign_channel,campaign_spend_eur,campaign_impressions,campaign_clicks,campaign_ctr_pct,website_visits,product_page_views,demo_requests,marketing_qualified_leads,cost_per_lead_eur,regional_crm_activity_index,pipeline_interest_index
2023-11,1069,2,0,No Active Campaign,0.0,0,0,0.0,305,429,3,4,,107.69,167.36
2023-11,1080,4,0,No Active Campaign,0.0,0,0,0.0,322,481,5,5,,109.4,125.52
2023-11,1106,6,0,No Active Campaign,0.0,0,0,0.0,350,660,13,14,,160.68,209.21
2023-11,1118,9,0,No Active Campaign,0.0,0,0,0.0,332,453,3,5,,49.57,41.84
2023-11,1118,10,1,Trade Fair,4702.77,65633,1420,2.164,1932,4587,65,142,33.12,51.28,0.0
2023-11,1128,4,1,Content,710.58,11629,302,2.597,549,735,16,42,16.92,109.4,83.68
2023-11,1128,8,0,No Active Campaign,0.0,0,0,0.0,236,565,3,4,,61.54,125.52
2023-11,1168,6,1,Webinar,924.68,20338,522,2.567,653,1169,8,36,25.69,160.68,0.0
2023-11,1173,9,0,No Active Campaign,0.0,0,0,0.0,218,380,1,1,,49.57,41.84
2023-12,1015,3,0,No Active Campaign,0.0,0,0,0.0,353,916,5,7,,92.33,69.69
2023-12,1019,6,0,No Active Campaign,0.0,0,0,0.0,348,560,5,8,,175.96,139.37
2023-12,1026,1,0,No Active Campaign,0.0,0,0,0.0,309,670,3,3,,188.15,174.22
2023-12,1030,1,0,No Active Campaign,0.0,0,0,0.0,300,480,3,3,,188.15,174.22
2023-12,1034,5,1,Content,5872.9,102257,2376,2.324,2967,3730,29,168,34.96,104.53,0.0
2023-12,1059,4,0,No Active Campaign,0.0,0,0,0.0,286,469,3,4,,108.01,69.69
2023-12,1061,3,1,Partner,2782.56,95807,2561,2.673,3042,5584,64,218,12.76,92.33,104.53
2023-12,1067,4,0,No Active Campaign,0.0,0,0,0.0,348,961,6,6,,108.01,174.22
2023-12,1075,9,1,Paid Search,2207.23,37860,1002,2.647,1182,3247,44,91,24.26,59.23,69.69
2023-12,1081,1,1,Webinar,2028.57,32993,833,2.525,1054,1539,23,70,28.98,188.15,243.9
2023-12,1086,1,0,No Active Campaign,0.0,0,0,0.0,329,587,7,8,,188.15,243.9
2023-12,1088,2,0,No Active Campaign,0.0,0,0,0.0,311,793,9,12,,80.14,34.84
2023-12,1089,7,0,No Active Campaign,0.0,0,0,0.0,267,385,1,1,,59.23,34.84
2023-12,1096,4,1,Paid Search,10050.41,274061,6630,2.419,5758,14288,201,603,16.67,108.01,69.69
2023-12,1108,9,0,No Active Campaign,0.0,0,0,0.0,356,580,7,7,,59.23,0.0
2023-12,1117,9,1,Content,4666.56,91722,2024,2.207,2027,2991,27,165,28.28,59.23,0.0
2023-12,1133,5,0,No Active Campaign,0.0,0,0,0.0,277,415,1,2,,104.53,209.06
2023-12,1152,1,1,Content,2345.98,52711,1165,2.21,1451,2134,13,80,29.32,188.15,139.37
2023-12,1159,10,0,No Active Campaign,0.0,0,0,0.0,118,161,2,2,,38.33,34.84
2023-12,1164,5,0,No Active Campaign,0.0,0,0,0.0,226,583,3,3,,104.53,34.84
2023-12,1165,1,0,No Active Campaign,0.0,0,0,0.0,228,404,1,1,,188.15,278.75
2023-12,1188,9,1,Email,5871.53,88546,2353,2.657,2725,4236,58,199,29.51,59.23,34.84
2024-01,1008,2,0,No Active Campaign,0.0,0,0,0.0,297,533,0,1,,112.46,75.19
2024-01,1044,10,0,No Active Campaign,0.0,0,0,0.0,284,577,1,1,,58.82,0.0
2024-01,1059,5,0,No Active Campaign,0.0,0,0,0.0,242,358,1,2,,109.0,112.78
2024-01,1064,3,0,No Active Campaign,0.0,0,0,0.0,271,517,6,6,,119.38,75.19
2024-01,1072,1,0,No Active Campaign,0.0,0,0,0.0,251,361,6,7,,169.55,300.0
2024-01,1082,10,1,Paid Search,930.31,18768,434,2.312,717,1710,17,44,21.14,58.82,75.19
2024-01,1084,5,0,No Active Campaign,0.0,0,0,0.0,246,424,3,4,,109.0,112.78
2024-01,1090,4,0,No Active Campaign,0.0,0,0,0.0,284,530,5,5,,88.24,112.78
2024-01,1092,1,0,No Active Campaign,0.0,0,0,0.0,336,865,8,11,,169.55,263.16
2024-01,1096,5,0,No Active Campaign,0.0,0,0,0.0,281,540,9,9,,109.0,112.78
2024-01,1107,10,0,No Active Campaign,0.0,0,0,0.0,243,349,4,4,,58.82,0.0
2024-01,1121,1,0,No Active Campaign,0.0,0,0,0.0,294,497,3,4,,169.55,300.0
2024-01,1137,8,0,No Active Campaign,0.0,0,0,0.0,257,598,1,1,,79.58,75.19
2024-01,1157,8,1,Email,3380.91,70366,1461,2.076,1697,2273,12,83,40.73,79.58,0.0
2024-01,1164,5,1,Paid Search,3683.38,61620,1337,2.17,1366,2719,20,94,39.18,109.0,37.59
2024-01,1166,3,0,No Active Campaign,0.0,0,0,0.0,205,384,2,2,,119.38,37.59
2024-01,1169,6,0,No Active Campaign,0.0,0,0,0.0,206,268,1,2,,124.57,112.78
2024-01,1199,4,0,No Active Campaign,0.0,0,0,0.0,236,499,5,5,,88.24,112.78
2024-02,1023,2,0,No Active Campaign,0.0,0,0,0.0,249,582,4,4,,102.94,81.63
2024-02,1025,6,0,No Active Campaign,0.0,0,0,0.0,312,475,3,3,,152.57,204.08
2024-02,1054,3,0,No Active Campaign,0.0,0,0,0.0,285,372,0,2,,115.81,40.82
2024-02,1068,5,0,No Active Campaign,0.0,0,0,0.0,245,673,4,4,,93.75,163.27
2024-02,1080,6,0,No Active Campaign,0.0,0,0,0.0,273,514,3,3,,152.57,163.27
2024-02,1112,1,0,No Active Campaign,0.0,0,0,0.0,269,725,1,1,,185.66,163.27
2024-02,1123,9,0,No Active Campaign,0.0,0,0,0.0,276,412,1,2,,71.69,81.63
2024-02,1127,5,0,No Active Campaign,0.0,0,0,0.0,193,424,3,3,,93.75,81.63
2024-02,1156,4,0,No Active Campaign,0.0,0,0,0.0,149,321,2,2,,101.1,122.45
2024-02,1159,2,0,No Active Campaign,0.0,0,0,0.0,234,311,1,3,,102.94,40.82
2024-02,1169,7,0,No Active Campaign,0.0,0,0,0.0,172,264,0,1,,45.96,81.63
2024-02,1173,1,0,No Active Campaign,0.0,0,0,0.0,221,359,1,2,,185.66,244.9
2024-02,1194,10,0,No Active Campaign,0.0,0,0,0.0,214,270,8,8,,36.76,122.45
2024-03,1018,2,0,No Active Campaign,0.0,0,0,0.0,301,694,4,5,,113.82,38.76
2024-03,1033,7,0,No Active Campaign,0.0,0,0,0.0,269,491,1,3,,55.28,0.0
2024-03,1049,4,0,No Active Campaign,0.0,0,0,0.0,226,367,1,2,,94.31,155.04
2024-03,1070,6,0,No Active Campaign,0.0,0,0,0.0,294,614,7,7,,126.83,116.28
2024-03,1071,10,0,No Active Campaign,0.0,0,0,0.0,180,246,2,3,,37.4,116.28
2024-03,1090,3,0,No Active Campaign,0.0,0,0,0.0,304,644,9,10,,133.33,38.76
2024-03,1118,2,1,Trade Fair,2851.32,55545,1424,2.564,1751,3985,73,148,19.27,113.82,155.04
2024-03,1120,1,0,No Active Campaign,0.0,0,0,0.0,287,740,3,3,,216.26,300.0
2024-03,1125,3,1,Paid Search,3966.51,99657,2481,2.49,3080,5792,47,168,23.61,133.33,155.04
2024-03,1131,8,0,No Active Campaign,0.0,0,0,0.0,221,391,2,3,,78.05,38.76
2024-03,1161,9,0,No Active Campaign,0.0,0,0,0.0,200,464,4,5,,63.41,77.52
2024-03,1174,8,0,No Active Campaign,0.0,0,0,0.0,172,278,3,3,,78.05,0.0
2024-03,1176,1,1,Email,4566.06,58870,1465,2.489,1673,3003,25,107,42.67,216.26,300.0
2024-03,1185,5,0,No Active Campaign,0.0,0,0,0.0,199,387,6,6,,81.3,38.76
2024-03,1188,7,0,No Active Campaign,0.0,0,0,0.0,294,479,3,3,,55.28,77.52
2024-04,1000,7,0,No Active Campaign,0.0,0,0,0.0,300,754,5,9,,63.79,80.97
2024-04,1004,1,0,No Active Campaign,0.0,0,0,0.0,313,651,3,5,,200.75,161.94
2024-04,1004,4,0,No Active Campaign,0.0,0,0,0.0,259,550,2,2,,76.92,300.0
2024-04,1011,9,0,No Active Campaign,0.0,0,0,0.0,328,876,4,4,,52.53,121.46
2024-04,1021,10,0,No Active Campaign,0.0,0,0,0.0,164,448,0,0,,46.9,40.49
2024-04,1041,10,0,No Active Campaign,0.0,0,0,0.0,203,367,2,2,,46.9,0.0
2024-04,1059,4,0,No Active Campaign,0.0,0,0,0.0,323,489,1,1,,76.92,161.94
2024-04,1071,6,1,Paid Search,3953.14,79748,2099,2.632,2705,3890,61,170,23.25,148.22,80.97
2024-04,1080,7,0,No Active Campaign,0.0,0,0,0.0,244,367,2,4,,63.79,40.49
2024-04,1088,6,0,No Active Campaign,0.0,0,0,0.0,320,628,9,9,,148.22,80.97
2024-04,1090,3,0,No Active Campaign,0.0,0,0,0.0,328,702,7,7,,114.45,121.46
2024-04,1101,7,1,Content,3561.6,84620,1979,2.339,2591,4035,67,189,18.84,63.79,40.49
2024-04,1109,3,0,No Active Campaign,0.0,0,0,0.0,276,720,12,14,,114.45,0.0
2024-04,1119,4,1,Partner,3782.18,75821,2174,2.867,2246,5958,71,201,18.82,76.92,161.94
2024-04,1126,1,0,No Active Campaign,0.0,0,0,0.0,246,440,1,2,,200.75,202.43
2024-04,1151,2,0,No Active Campaign,0.0,0,0,0.0,178,288,0,1,,110.69,202.43
2024-04,1157,4,0,No Active Campaign,0.0,0,0,0.0,203,394,3,5,,76.92,202.43
2024-04,1175,5,0,No Active Campaign,0.0,0,0,0.0,144,254,0,0,,97.56,80.97
2024-04,1196,6,0,No Active Campaign,0.0,0,0,0.0,308,654,9,9,,148.22,242.91
2024-05,1016,2,0,No Active Campaign,0.0,0,0,0.0,305,527,6,7,,91.64,39.37
2024-05,1019,10,0,No Active Campaign,0.0,0,0,0.0,244,413,1,1,,38.59,78.74
2024-05,1031,4,0,No Active Campaign,0.0,0,0,0.0,177,460,1,3,,102.89,0.0
2024-05,1032,1,0,No Active Campaign,0.0,0,0,0.0,254,605,5,5,,202.57,157.48
2024-05,1040,6,1,Email,3668.87,64544,1516,2.349,1652,3680,32,126,29.12,151.13,157.48
2024-05,1050,7,1,Content,3059.93,63718,1619,2.541,1731,2455,22,117,26.15,48.23,39.37
2024-05,1086,1,0,No Active Campaign,0.0,0,0,0.0,286,522,8,8,,202.57,300.0
2024-05,1086,9,0,No Active Campaign,0.0,0,0,0.0,279,679,4,4,,57.88,0.0
2024-05,1089,3,0,No Active Campaign,0.0,0,0,0.0,360,480,3,4,,106.11,118.11
2024-05,1100,5,0,No Active Campaign,0.0,0,0,0.0,302,509,4,8,,122.19,118.11
2024-05,1104,2,0,No Active Campaign,0.0,0,0,0.0,264,355,4,4,,91.64,39.37
2024-05,1123,2,0,No Active Campaign,0.0,0,0,0.0,302,441,3,4,,91.64,196.85
2024-05,1130,4,0,No Active Campaign,0.0,0,0,0.0,263,512,2,2,,102.89,118.11
2024-05,1159,1,0,No Active Campaign,0.0,0,0,0.0,246,372,2,2,,202.57,236.22
2024-05,1161,4,1,Paid Search,4081.07,108775,2273,2.09,2597,6760,51,176,23.19,102.89,118.11
2024-05,1169,4,0,No Active Campaign,0.0,0,0,0.0,180,375,3,3,,102.89,118.11
2024-05,1173,2,0,No Active Campaign,0.0,0,0,0.0,198,489,0,0,,91.64,157.48
2024-05,1182,1,0,No Active Campaign,0.0,0,0,0.0,229,554,8,8,,202.57,118.11
2024-05,1189,3,1,Trade Fair,5517.63,146688,3477,2.37,3425,6142,90,314,17.57,106.11,118.11
2024-06,1015,3,0,No Active Campaign,0.0,0,0,0.0,365,589,1,2,,119.05,212.77
2024-06,1034,1,0,No Active Campaign,0.0,0,0,0.0,260,586,0,2,,194.14,212.77
2024-06,1042,10,0,No Active Campaign,0.0,0,0,0.0,273,666,2,2,,40.29,0.0
2024-06,1044,2,0,No Active Campaign,0.0,0,0,0.0,251,332,3,3,,89.74,85.11
2024-06,1059,7,0,No Active Campaign,0.0,0,0,0.0,278,718,8,8,,51.28,0.0
2024-06,1088,9,1,Webinar,2466.56,70905,1883,2.656,1876,2905,51,162,15.23,71.43,85.11
2024-06,1121,5,0,No Active Campaign,0.0,0,0,0.0,211,565,4,5,,120.88,170.21
2024-06,1129,3,1,Partner,2328.44,39293,1132,2.881,1163,2794,12,77,30.24,119.05,85.11
2024-06,1133,3,0,No Active Campaign,0.0,0,0,0.0,258,415,2,2,,119.05,85.11
2024-06,1142,8,0,No Active Campaign,0.0,0,0,0.0,266,713,2,2,,93.41,212.77
2024-06,1162,5,0,No Active Campaign,0.0,0,0,0.0,193,384,2,2,,120.88,127.66
2024-06,1162,6,0,No Active Campaign,0.0,0,0,0.0,296,371,0,0,,124.54,127.66
2024-06,1179,6,0,No Active Campaign,0.0,0,0,0.0,227,347,0,1,,124.54,127.66
2024-07,1001,7,0,No Active Campaign,0.0,0,0,0.0,268,653,5,5,,46.88,81.97
2024-07,1005,5,0,No Active Campaign,0.0,0,0,0.0,255,532,3,3,,100.69,0.0
2024-07,1013,3,0,No Active Campaign,0.0,0,0,0.0,277,525,3,3,,88.54,40.98
2024-07,1026,2,0,No Active Campaign,0.0,0,0,0.0,240,614,2,3,,92.01,245.9
2024-07,1037,7,0,No Active Campaign,0.0,0,0,0.0,241,417,3,5,,46.88,81.97
2024-07,1041,10,0,No Active Campaign,0.0,0,0,0.0,181,315,2,3,,55.56,40.98
2024-07,1056,6,0,No Active Campaign,0.0,0,0,0.0,326,855,9,10,,164.93,163.93
2024-07,1065,7,0,No Active Campaign,0.0,0,0,0.0,254,433,4,5,,46.88,40.98
2024-07,1078,5,1,Paid Search,4721.7,69904,1527,2.184,2033,4413,61,163,28.97,100.69,81.97
2024-07,1081,1,0,No Active Campaign,0.0,0,0,0.0,289,609,6,8,,187.5,81.97
2024-07,1086,3,0,No Active Campaign,0.0,0,0,0.0,271,573,9,9,,88.54,163.93
2024-07,1090,7,0,No Active Campaign,0.0,0,0,0.0,217,478,8,9,,46.88,0.0
2024-07,1103,7,0,No Active Campaign,0.0,0,0,0.0,232,469,10,11,,46.88,40.98
2024-07,1179,1,0,No Active Campaign,0.0,0,0,0.0,206,574,3,3,,187.5,204.92
2024-08,1011,9,0,No Active Campaign,0.0,0,0,0.0,308,846,2,2,,54.22,40.65
2024-08,1018,7,0,No Active Campaign,0.0,0,0,0.0,255,621,3,3,,51.2,0.0
2024-08,1026,1,0,No Active Campaign,0.0,0,0,0.0,273,355,0,0,,210.84,162.6
2024-08,1061,4,1,Paid Search,1249.59,15026,350,2.329,522,953,10,27,46.28,88.86,40.65
2024-08,1076,10,0,No Active Campaign,0.0,0,0,0.0,194,371,5,5,,61.75,81.3
2024-08,1089,10,0,No Active Campaign,0.0,0,0,0.0,295,559,10,10,,61.75,121.95
2024-08,1100,10,0,No Active Campaign,0.0,0,0,0.0,233,410,4,4,,61.75,81.3
2024-08,1128,6,0,No Active Campaign,0.0,0,0,0.0,275,459,5,5,,138.55,121.95
2024-08,1157,9,0,No Active Campaign,0.0,0,0,0.0,197,474,2,3,,54.22,81.3
2024-08,1186,9,0,No Active Campaign,0.0,0,0,0.0,301,832,5,5,,54.22,40.65
2024-08,1197,5,0,No Active Campaign,0.0,0,0,0.0,252,419,2,3,,97.89,121.95
2024-08,1198,7,0,No Active Campaign,0.0,0,0,0.0,231,585,5,5,,51.2,40.65
2024-09,1000,1,0,No Active Campaign,0.0,0,0,0.0,355,988,4,4,,194.3,300.0
2024-09,1020,10,0,No Active Campaign,0.0,0,0,0.0,183,235,0,1,,41.0,0.0
2024-09,1022,8,0,No Active Campaign,0.0,0,0,0.0,292,671,4,4,,76.65,75.47
2024-09,1036,5,0,No Active Campaign,0.0,0,0,0.0,197,387,0,0,,99.82,75.47
2024-09,1039,1,0,No Active Campaign,0.0,0,0,0.0,262,444,0,3,,194.3,300.0
2024-09,1054,3,0,No Active Campaign,0.0,0,0,0.0,328,864,5,5,,117.65,75.47
2024-09,1058,8,0,No Active Campaign,0.0,0,0,0.0,324,644,5,7,,76.65,37.74
2024-09,1067,4,0,No Active Campaign,0.0,0,0,0.0,250,441,2,2,,80.21,150.94
2024-09,1083,4,1,Paid Search,1901.8,30658,707,2.306,884,1354,22,62,30.67,80.21,150.94
2024-09,1087,1,1,Paid Search,2926.96,43315,1012,2.336,1266,2537,31,83,35.26,194.3,75.47
2024-09,1087,9,0,No Active Campaign,0.0,0,0,0.0,304,563,7,8,,57.04,37.74
2024-09,1109,2,1,Content,1782.18,35251,974,2.763,1206,3006,49,104,17.14,117.65,150.94
2024-09,1112,4,0,No Active Campaign,0.0,0,0,0.0,286,465,4,5,,80.21,37.74
2024-09,1116,6,0,No Active Campaign,0.0,0,0,0.0,344,930,11,12,,155.08,113.21
2024-09,1123,7,0,No Active Campaign,0.0,0,0,0.0,255,322,0,0,,60.61,75.47
2024-09,1136,10,0,No Active Campaign,0.0,0,0,0.0,183,400,1,2,,41.0,37.74
2024-09,1144,6,0,No Active Campaign,0.0,0,0,0.0,235,426,1,1,,155.08,188.68
2024-09,1164,7,0,No Active Campaign,0.0,0,0,0.0,179,368,2,3,,60.61,113.21
2024-09,1170,7,0,No Active Campaign,0.0,0,0,0.0,175,378,0,0,,60.61,113.21
2024-09,1182,4,0,No Active Campaign,0.0,0,0,0.0,282,490,4,5,,80.21,113.21
2024-09,1197,1,0,No Active Campaign,0.0,0,0,0.0,322,643,7,8,,194.3,113.21
2024-10,1004,5,0,No Active Campaign,0.0,0,0,0.0,309,840,2,3,,79.08,44.05
2024-10,1009,8,0,No Active Campaign,0.0,0,0,0.0,337,539,3,3,,85.67,44.05
2024-10,1015,2,0,No Active Campaign,0.0,0,0,0.0,302,640,2,3,,110.38,88.11
2024-10,1016,7,1,Content,2811.19,40861,1040,2.545,1252,2439,11,89,31.59,52.72,88.11
2024-10,1019,1,0,No Active Campaign,0.0,0,0,0.0,329,686,0,1,,207.58,300.0
2024-10,1024,4,1,Paid Search,3389.55,90421,2460,2.721,2542,6222,39,190,17.84,108.73,88.11
2024-10,1024,7,0,No Active Campaign,0.0,0,0,0.0,237,563,2,2,,52.72,44.05
2024-10,1027,7,1,Email,1796.9,41597,1022,2.457,1408,2231,13,72,24.96,52.72,44.05
2024-10,1027,10,0,No Active Campaign,0.0,0,0,0.0,220,356,1,4,,51.07,44.05
2024-10,1033,1,1,Email,3477.42,72124,1915,2.655,1858,3801,10,100,34.77,207.58,264.32
2024-10,1033,7,0,No Active Campaign,0.0,0,0,0.0,294,576,1,2,,52.72,44.05
2024-10,1034,8,0,No Active Campaign,0.0,0,0,0.0,309,506,2,3,,85.67,88.11
2024-10,1038,9,0,No Active Campaign,0.0,0,0,0.0,318,730,5,6,,60.96,88.11
2024-10,1054,5,0,No Active Campaign,0.0,0,0,0.0,313,665,1,2,,79.08,132.16
2024-10,1055,6,0,No Active Campaign,0.0,0,0,0.0,364,654,4,4,,138.39,264.32
2024-10,1073,6,0,No Active Campaign,0.0,0,0,0.0,320,522,3,5,,138.39,44.05
2024-10,1097,3,0,No Active Campaign,0.0,0,0,0.0,319,821,6,7,,105.44,44.05
2024-10,1098,1,0,No Active Campaign,0.0,0,0,0.0,315,433,1,3,,207.58,132.16
2024-10,1098,8,0,No Active Campaign,0.0,0,0,0.0,330,606,5,5,,85.67,44.05
2024-10,1109,1,1,Partner,1770.92,30099,803,2.668,1330,2651,34,74,23.93,207.58,300.0
2024-10,1113,8,0,No Active Campaign,0.0,0,0,0.0,375,547,3,4,,85.67,88.11
2024-10,1123,8,0,No Active Campaign,0.0,0,0,0.0,277,664,2,2,,85.67,44.05
2024-10,1138,6,0,No Active Campaign,0.0,0,0,0.0,225,535,0,0,,138.39,44.05
2024-10,1146,8,0,No Active Campaign,0.0,0,0,0.0,211,274,1,1,,85.67,44.05
2024-10,1152,4,0,No Active Campaign,0.0,0,0,0.0,240,347,2,3,,108.73,0.0
2024-10,1157,6,0,No Active Campaign,0.0,0,0,0.0,270,415,1,1,,138.39,220.26
2024-10,1168,10,0,No Active Campaign,0.0,0,0,0.0,165,422,3,3,,51.07,44.05
2024-10,1184,3,0,No Active Campaign,0.0,0,0,0.0,295,429,3,3,,105.44,44.05
2024-10,1184,8,1,Paid Search,8329.83,147753,3568,2.415,3978,7749,98,286,29.13,85.67,88.11
2024-11,1001,5,1,Webinar,2098.65,26825,796,2.967,997,1916,20,58,36.18,94.31,149.81
2024-11,1015,5,0,No Active Campaign,0.0,0,0,0.0,300,414,2,4,,94.31,149.81
2024-11,1027,7,0,No Active Campaign,0.0,0,0,0.0,272,633,4,4,,55.16,112.36
2024-11,1046,5,0,No Active Campaign,0.0,0,0,0.0,342,909,6,6,,94.31,74.91
2024-11,1059,7,0,No Active Campaign,0.0,0,0,0.0,279,490,4,4,,55.16,0.0
2024-11,1062,5,0,No Active Campaign,0.0,0,0,0.0,263,589,6,7,,94.31,37.45
2024-11,1064,5,0,No Active Campaign,0.0,0,0,0.0,257,596,8,8,,94.31,37.45
2024-11,1077,9,0,No Active Campaign,0.0,0,0,0.0,277,630,8,8,,67.62,74.91
2024-11,1078,1,0,No Active Campaign,0.0,0,0,0.0,354,812,10,11,,181.49,299.63
2024-11,1097,8,0,No Active Campaign,0.0,0,0,0.0,353,886,8,9,,87.19,37.45
2024-11,1098,7,0,No Active Campaign,0.0,0,0,0.0,336,768,7,7,,55.16,0.0
2024-11,1103,9,0,No Active Campaign,0.0,0,0,0.0,354,683,11,11,,67.62,37.45
2024-11,1111,6,0,No Active Campaign,0.0,0,0,0.0,385,763,14,17,,185.05,187.27
2024-11,1141,9,0,No Active Campaign,0.0,0,0,0.0,249,693,3,5,,67.62,112.36
2024-11,1177,7,1,Paid Search,1660.49,42460,1160,2.732,1405,3572,10,73,22.75,55.16,112.36
2024-11,1181,2,0,No Active Campaign,0.0,0,0,0.0,299,424,3,4,,101.42,112.36
2024-11,1197,5,0,No Active Campaign,0.0,0,0,0.0,311,633,9,12,,94.31,112.36
2024-12,1004,7,0,No Active Campaign,0.0,0,0,0.0,295,465,1,3,,49.6,39.84
2024-12,1011,8,0,No Active Campaign,0.0,0,0,0.0,326,748,0,0,,70.4,199.2
2024-12,1019,5,0,No Active Campaign,0.0,0,0,0.0,293,697,0,1,,84.8,119.52
2024-12,1029,3,0,No Active Campaign,0.0,0,0,0.0,274,754,0,1,,96.0,79.68
2024-12,1029,4,0,No Active Campaign,0.0,0,0,0.0,265,689,2,3,,100.8,39.84
2024-12,1030,2,0,No Active Campaign,0.0,0,0,0.0,305,741,3,3,,123.2,119.52
2024-12,1047,5,0,No Active Campaign,0.0,0,0,0.0,290,377,2,2,,84.8,39.84
2024-12,1072,7,0,No Active Campaign,0.0,0,0,0.0,302,818,9,10,,49.6,79.68
2024-12,1073,8,1,Content,773.85,22282,519,2.329,797,2145,31,64,12.09,70.4,199.2
2024-12,1077,9,0,No Active Campaign,0.0,0,0,0.0,286,372,2,2,,49.6,159.36
2024-12,1104,5,0,No Active Campaign,0.0,0,0,0.0,322,553,1,1,,84.8,39.84
2024-12,1110,1,1,Content,9739.62,237845,6107,2.568,5404,10113,113,455,21.41,222.4,300.0
2024-12,1116,7,0,No Active Campaign,0.0,0,0,0.0,342,682,5,6,,49.6,39.84
2024-12,1137,1,1,Content,5608.79,139588,3397,2.434,4142,9957,76,290,19.34,222.4,278.88
2024-12,1146,5,0,No Active Campaign,0.0,0,0,0.0,200,374,0,0,,84.8,119.52
2024-12,1160,7,0,No Active Campaign,0.0,0,0,0.0,187,242,1,1,,49.6,0.0
2024-12,1186,5,1,Email,3908.93,61444,1786,2.907,2089,5251,71,182,21.48,84.8,79.68
2025-01,1004,1,0,No Active Campaign,0.0,0,0,0.0,371,672,1,2,,235.4,300.0
2025-01,1009,1,0,No Active Campaign,0.0,0,0,0.0,376,1005,5,9,,235.4,300.0
2025-01,1057,4,0,No Active Campaign,0.0,0,0,0.0,288,786,4,4,,101.37,171.67
2025-01,1057,6,0,No Active Campaign,0.0,0,0,0.0,340,449,1,2,,144.33,128.76
2025-01,1066,7,0,No Active Campaign,0.0,0,0,0.0,276,348,1,3,,49.83,42.92
2025-01,1087,3,0,No Active Campaign,0.0,0,0,0.0,390,623,6,7,,104.81,171.67
2025-01,1088,5,1,Paid Search,3255.96,77794,2002,2.573,2434,5557,71,175,18.61,91.07,85.84
2025-01,1089,6,0,No Active Campaign,0.0,0,0,0.0,378,1010,8,9,,144.33,171.67
2025-01,1121,1,0,No Active Campaign,0.0,0,0,0.0,277,643,2,3,,235.4,214.59
2025-01,1147,6,1,Email,4959.22,138943,3022,2.175,3718,7370,33,214,23.17,144.33,128.76
2025-01,1148,6,0,No Active Campaign,0.0,0,0,0.0,249,420,0,1,,144.33,128.76
2025-01,1168,2,1,Content,4020.32,122253,2462,2.014,2996,6237,33,162,24.82,118.56,42.92
2025-01,1172,1,0,No Active Campaign,0.0,0,0,0.0,160,440,3,4,,235.4,85.84
2025-01,1184,7,0,No Active Campaign,0.0,0,0,0.0,273,500,5,5,,49.83,0.0
2025-01,1191,3,0,No Active Campaign,0.0,0,0,0.0,267,664,5,6,,104.81,85.84
2025-02,1005,5,0,No Active Campaign,0.0,0,0,0.0,284,646,3,3,,70.67,44.44
2025-02,1005,8,0,No Active Campaign,0.0,0,0,0.0,283,392,1,1,,58.3,44.44
2025-02,1006,9,1,Webinar,8184.13,157908,3572,2.262,3608,7547,37,252,32.48,60.07,88.89
2025-02,1053,8,0,No Active Campaign,0.0,0,0,0.0,308,821,7,7,,58.3,44.44
2025-02,1063,5,0,No Active Campaign,0.0,0,0,0.0,270,745,5,6,,70.67,133.33
2025-02,1068,10,0,No Active Campaign,0.0,0,0,0.0,196,441,4,4,,51.24,44.44
2025-02,1089,1,0,No Active Campaign,0.0,0,0,0.0,339,946,14,16,,227.92,266.67
2025-02,1093,3,0,No Active Campaign,0.0,0,0,0.0,348,916,11,12,,102.47,88.89
2025-02,1093,5,0,No Active Campaign,0.0,0,0,0.0,263,418,5,5,,70.67,133.33
2025-02,1111,6,0,No Active Campaign,0.0,0,0,0.0,399,1083,12,14,,155.48,266.67
2025-02,1115,6,0,No Active Campaign,0.0,0,0,0.0,359,601,7,7,,155.48,266.67
2025-02,1162,7,0,No Active Campaign,0.0,0,0,0.0,185,455,0,0,,58.3,44.44
2025-02,1175,4,0,No Active Campaign,0.0,0,0,0.0,162,424,4,4,,97.17,0.0
2025-02,1185,3,0,No Active Campaign,0.0,0,0,0.0,310,810,9,11,,102.47,88.89
2025-03,1011,3,0,No Active Campaign,0.0,0,0,0.0,361,927,4,4,,96.46,214.59
2025-03,1022,4,1,Email,5912.45,93999,2185,2.324,2109,5063,59,175,33.79,102.89,85.84
2025-03,1034,5,0,No Active Campaign,0.0,0,0,0.0,269,701,1,2,,94.86,214.59
2025-03,1040,7,0,No Active Campaign,0.0,0,0,0.0,318,655,1,2,,43.41,85.84
2025-03,1048,1,0,No Active Campaign,0.0,0,0,0.0,367,745,2,2,,199.36,257.51
2025-03,1056,1,1,Partner,6385.16,156176,3933,2.518,4061,9594,84,305,20.93,199.36,257.51
2025-03,1066,1,1,Webinar,6858.19,151448,4239,2.799,4821,10743,175,401,17.1,199.36,214.59
2025-03,1088,1,1,Partner,4927.9,100334,2481,2.473,3018,5324,81,234,21.06,199.36,257.51
2025-03,1106,5,0,No Active Campaign,0.0,0,0,0.0,295,804,11,11,,94.86,214.59
2025-03,1110,5,0,No Active Campaign,0.0,0,0,0.0,297,802,10,10,,94.86,214.59
2025-03,1136,1,0,No Active Campaign,0.0,0,0,0.0,269,340,2,4,,199.36,257.51
