inventory_id,year_month,product_id,region_id,opening_stock_units,production_units,ending_stock_units,stockout_flag,inventory_value_eur,zero_stock_flag
22032,2023-10-01,1077,1,224,122,213,False,101307.21,0
22033,2023-10-01,1077,2,71,97,99,False,14510.55,0
22034,2023-10-01,1077,3,13,26,17,False,2824.93,0
22035,2023-10-01,1077,5,60,32,58,False,13926.71,0
22036,2023-10-01,1077,6,36,34,41,False,20102.44,0
22037,2023-10-01,1077,7,233,121,215,False,51466.61,0
22038,2023-10-01,1077,8,337,296,411,False,55852.68,0
22039,2023-10-01,1077,10,14,11,15,False,7552.15,0
22040,2023-10-01,1078,1,211,109,185,False,56172.62,0
22041,2023-10-01,1078,2,52,76,57,False,32479.44,0
22042,2023-10-01,1078,3,58,39,58,False,3707.9,0
22043,2023-10-01,1078,4,78,75,73,False,41284.72,0
22044,2023-10-01,1078,5,65,34,62,False,5021.42,0
22045,2023-10-01,1078,6,181,205,221,False,141147.61,0
22046,2023-10-01,1078,9,77,96,87,False,20120.33,0
22047,2023-10-01,1079,1,272,164,225,False,114984.16,0
22048,2023-10-01,1079,2,131,106,153,False,40184.47,0
22049,2023-10-01,1079,3,67,45,74,False,7658.12,0
22050,2023-10-01,1079,4,53,58,59,False,3646.32,0
22051,2023-10-01,1079,5,27,25,30,False,9411.85,0
22052,2023-10-01,1079,6,272,251,348,False,44207.47,0
22053,2023-10-01,1079,7,71,63,68,False,18841.21,0
22054,2023-10-01,1079,8,54,57,70,False,41695.73,0
22055,2023-10-01,1080,1,264,147,235,False,72080.13,0
22056,2023-10-01,1080,5,25,19,28,False,16461.52,0
22057,2023-10-01,1080,6,345,204,330,False,57382.43,0
22058,2023-10-01,1080,7,27,15,24,False,1346.31,0
22059,2023-10-01,1080,9,92,56,84,False,51375.67,0
22060,2023-10-01,1081,1,96,197,150,False,15666.17,0
22061,2023-10-01,1081,2,13,14,13,False,7211.43,0
22062,2023-10-01,1081,3,44,73,60,False,28884.76,0
22063,2023-10-01,1081,4,180,125,190,False,55566.57,0
22064,2023-10-01,1081,5,44,45,53,False,29570.79,0
22065,2023-10-01,1081,6,165,126,139,False,29264.44,0
22066,2023-10-01,1081,7,52,35,46,False,27675.37,0
22067,2023-10-01,1081,8,63,58,76,False,21957.24,0
22068,2023-10-01,1081,9,198,162,164,False,80195.79,0
22069,2023-10-01,1081,10,208,318,239,False,118177.87,0
22070,2023-10-01,1082,1,130,129,162,False,51655.28,0
22071,2023-10-01,1082,2,189,98,175,False,75915.16,0
22072,2023-10-01,1082,3,57,73,78,False,44542.47,0
22073,2023-10-01,1082,4,594,577,737,False,26878.43,0
22074,2023-10-01,1082,6,102,68,101,False,55430.05,0
22075,2023-10-01,1082,7,2,2,1,False,295.35,0
22076,2023-10-01,1082,8,21,22,27,False,15073.42,0
22077,2023-10-01,1082,9,202,146,184,False,26234.51,0
22078,2023-10-01,1083,1,71,104,82,False,6748.63,0
22079,2023-10-01,1083,2,14,15,18,False,11682.25,0
22080,2023-10-01,1083,3,144,89,142,False,48544.45,0
22081,2023-10-01,1083,4,138,133,178,False,91890.19,0
22082,2023-10-01,1083,6,41,31,42,False,9681.49,0
22083,2023-10-01,1083,7,11,11,13,False,2223.35,0
22084,2023-10-01,1083,8,10,6,9,False,5176.76,0
22085,2023-10-01,1083,9,15,13,13,False,6922.45,0
22086,2023-10-01,1083,10,5,3,4,False,624.68,0
22087,2023-10-01,1085,1,59,101,61,False,36533.48,0
22088,2023-10-01,1085,2,18,22,19,False,6107.16,0
22089,2023-10-01,1085,3,8,12,7,False,3615.41,0
22090,2023-10-01,1085,4,55,56,58,False,4030.62,0
22091,2023-10-01,1085,5,299,264,332,False,85512.27,0
22092,2023-10-01,1085,6,134,93,118,False,25846.09,0
22093,2023-10-01,1085,7,103,106,105,False,57852.24,0
22094,2023-10-01,1085,8,3,2,2,False,892.71,0
22095,2023-10-01,1086,2,42,29,44,False,12256.65,0
22096,2023-10-01,1086,3,176,149,163,False,13428.1,0
22097,2023-10-01,1086,4,229,223,283,False,43193.52,0
22098,2023-10-01,1086,6,205,226,231,False,77192.16,0
22099,2023-10-01,1086,7,142,96,115,False,43707.76,0
22100,2023-10-01,1086,8,172,109,138,False,36952.87,0
22101,2023-10-01,1086,9,89,95,109,False,22276.99,0
22102,2023-10-01,1087,2,6,8,6,False,703.09,0
22103,2023-10-01,1087,4,7,14,10,False,2869.36,0
22104,2023-10-01,1087,5,75,65,58,False,10165.15,0
22105,2023-10-01,1087,6,46,61,62,False,39969.51,0
22106,2023-10-01,1088,1,378,200,353,False,132792.65,0
22107,2023-10-01,1088,2,186,109,180,False,98047.21,0
22108,2023-10-01,1088,4,125,116,142,False,79510.69,0
22109,2023-10-01,1088,5,118,132,101,False,53139.03,0
22110,2023-10-01,1088,6,127,104,97,False,42134.47,0
22111,2023-10-01,1088,7,3,5,3,False,1116.21,0
22112,2023-10-01,1088,8,49,88,74,False,23187.07,0
22113,2023-10-01,1088,9,6,9,6,False,575.1,0
22114,2023-10-01,1088,10,33,20,28,False,8151.77,0
22115,2023-10-01,1090,1,63,64,76,False,21899.8,0
22116,2023-10-01,1090,2,209,161,243,False,37513.63,0
22117,2023-10-01,1090,5,8,7,5,False,2796.42,0
22118,2023-10-01,1090,6,86,49,75,False,19734.99,0
22119,2023-10-01,1090,7,148,137,152,False,97670.11,0
22120,2023-10-01,1090,9,6,7,5,False,1561.84,0
22121,2023-10-01,1090,10,94,64,80,False,34360.86,0
22122,2023-10-01,1091,1,113,94,123,False,20618.95,0
22123,2023-10-01,1091,2,46,74,64,False,28346.58,0
22124,2023-10-01,1091,3,101,73,117,False,71459.06,0
22125,2023-10-01,1091,6,153,161,201,False,96092.88,0
22126,2023-10-01,1091,9,43,55,41,False,17557.06,0
22127,2023-10-01,1091,10,27,24,28,False,14946.79,0
22128,2023-10-01,1092,1,297,247,318,False,58005.93,0
22129,2023-10-01,1092,2,62,81,82,False,8734.95,0
22130,2023-10-01,1092,3,4,6,5,False,2990.5,0
22131,2023-10-01,1092,4,116,134,86,False,48146.09,0
22132,2023-10-01,1092,5,107,118,98,False,10433.55,0
22133,2023-10-01,1092,6,12,13,11,False,4225.56,0
22134,2023-10-01,1092,7,61,77,82,False,33874.38,0
22135,2023-10-01,1092,8,13,21,17,False,5809.44,0
22136,2023-10-01,1092,9,12,14,12,False,3388.22,0
22137,2023-10-01,1092,10,48,37,56,False,4366.35,0
22138,2023-10-01,1094,1,151,203,146,False,77229.84,0
22139,2023-10-01,1094,2,23,20,27,False,4222.82,0
22140,2023-10-01,1094,3,5,5,6,False,2591.53,0
22141,2023-10-01,1094,4,58,63,72,False,9914.31,0
22142,2023-10-01,1094,5,154,145,172,False,11764.34,0
22143,2023-10-01,1094,6,77,67,71,False,25130.35,0
22144,2023-10-01,1094,8,209,131,215,False,97465.12,0
22145,2023-10-01,1094,9,76,159,122,False,21680.82,0
22146,2023-10-01,1095,1,147,99,154,False,99811.73,0
22147,2023-10-01,1095,2,74,65,86,False,23023.38,0
22148,2023-10-01,1095,3,19,14,22,False,10800.46,0
22149,2023-10-01,1095,4,110,73,119,False,18549.82,0
22150,2023-10-01,1095,6,135,89,144,False,74796.58,0
22151,2023-10-01,1095,9,53,53,68,False,5184.26,0
22152,2023-10-01,1096,1,39,45,49,False,22982.86,0
22153,2023-10-01,1096,2,69,52,59,False,22944.11,0
22154,2023-10-01,1096,3,149,165,181,False,12310.16,0
22155,2023-10-01,1096,4,30,52,36,False,8050.9,0
22156,2023-10-01,1096,5,19,17,23,False,7122.36,0
22157,2023-10-01,1096,6,89,55,91,False,29775.95,0
22158,2023-10-01,1096,7,7,8,9,False,4744.83,0
22159,2023-10-01,1096,8,121,134,160,False,10865.39,0
22160,2023-10-01,1096,10,37,23,33,False,2035.39,0
22161,2023-10-01,1097,1,220,249,295,False,37207.36,0
22162,2023-10-01,1097,2,324,163,278,False,102854.33,0
22163,2023-10-01,1097,3,148,79,130,False,23351.66,0
22164,2023-10-01,1097,4,57,59,57,False,27593.78,0
22165,2023-10-01,1097,5,21,28,14,False,7384.45,0
22166,2023-10-01,1097,6,75,55,67,False,29443.38,0
22167,2023-10-01,1097,7,107,53,95,False,20838.02,0
22168,2023-10-01,1097,10,28,32,29,False,17143.72,0
22169,2023-10-01,1098,1,52,38,59,False,10821.88,0
22170,2023-10-01,1098,2,39,41,32,False,7013.77,0
22171,2023-10-01,1098,3,196,110,188,False,56602.25,0
22172,2023-10-01,1098,5,150,127,189,False,100636.07,0
22173,2023-10-01,1098,6,323,303,413,False,167392.44,0
22174,2023-10-01,1098,7,67,48,73,False,22687.59,0
22175,2023-10-01,1098,9,78,118,106,False,28133.98,0
22176,2023-10-01,1099,1,75,93,59,False,20843.37,0
22177,2023-10-01,1099,3,27,33,30,False,16140.09,0
22178,2023-10-01,1099,4,103,98,125,False,14814.3,0
22179,2023-10-01,1099,6,5,3,3,False,798.44,0
22180,2023-10-01,1099,10,101,48,89,False,7491.0,0
22181,2023-10-01,1101,1,44,90,67,False,33417.8,0
22182,2023-10-01,1101,2,24,21,21,False,7661.9,0
22183,2023-10-01,1101,4,89,86,112,False,48291.12,0
22184,2023-10-01,1101,6,215,189,270,False,12264.45,0
22185,2023-10-01,1102,1,36,30,34,False,4658.39,0
22186,2023-10-01,1102,4,221,157,250,False,111336.63,0
22187,2023-10-01,1102,5,64,69,77,False,49822.34,0
22188,2023-10-01,1102,6,106,158,147,False,93108.5,0
22189,2023-10-01,1102,7,182,181,236,False,67520.16,0
22190,2023-10-01,1102,8,14,11,17,False,902.36,0
22191,2023-10-01,1102,9,36,16,31,False,11029.72,0
22192,2023-10-01,1102,10,40,38,29,False,11996.95,0
22193,2023-10-01,1103,1,205,137,226,False,19465.27,0
22194,2023-10-01,1103,4,213,183,266,False,167556.69,0
22195,2023-10-01,1103,5,29,26,22,False,4311.25,0
22196,2023-10-01,1103,6,167,152,169,False,11545.73,0
22197,2023-10-01,1103,8,7,5,7,False,3584.34,0
22198,2023-10-01,1103,9,71,101,83,False,3765.06,0
22199,2023-10-01,1103,10,64,83,66,False,35904.57,0
22200,2023-10-01,1104,1,215,214,197,False,37141.55,0
22201,2023-10-01,1104,2,118,107,82,False,6147.58,0
22202,2023-10-01,1104,3,53,43,63,False,2980.81,0
22203,2023-10-01,1104,4,49,52,57,False,25775.75,0
22204,2023-10-01,1104,5,121,101,149,False,28352.53,0
22205,2023-10-01,1104,7,51,41,63,False,18968.15,0
22206,2023-10-01,1104,8,218,228,288,False,105295.11,0
22207,2023-10-01,1104,10,30,19,31,False,14326.81,0
22208,2023-10-01,1105,1,86,80,92,False,42267.92,0
22209,2023-10-01,1105,2,96,87,117,False,69804.11,0
22210,2023-10-01,1105,3,159,128,183,False,11495.59,0
22211,2023-10-01,1105,4,63,64,74,False,14934.67,0
22212,2023-10-01,1105,5,1002,695,841,False,293398.93,0
22213,2023-10-01,1105,6,202,171,247,False,69896.52,0
22214,2023-10-01,1105,7,58,57,39,False,13604.98,0
22215,2023-10-01,1105,8,48,46,42,False,13253.86,0
22216,2023-10-01,1105,9,191,103,179,False,44618.56,0
22217,2023-10-01,1106,1,99,78,74,False,10802.05,0
22218,2023-10-01,1106,2,84,63,89,False,21505.24,0
22219,2023-10-01,1106,4,112,117,144,False,33194.35,0
22220,2023-10-01,1106,6,71,147,111,False,12287.08,0
22221,2023-10-01,1106,8,39,59,54,False,15061.47,0
22222,2023-10-01,1107,1,101,64,107,False,8972.07,0
22223,2023-10-01,1107,2,223,123,214,False,93777.37,0
22224,2023-10-01,1107,3,31,40,34,False,18265.87,0
22225,2023-10-01,1107,4,10,7,9,False,3349.02,0
22226,2023-10-01,1107,6,27,41,31,False,8581.26,0
22227,2023-10-01,1107,7,6,8,6,False,2569.53,0
22228,2023-10-01,1107,8,62,72,69,False,6106.75,0
22229,2023-10-01,1107,10,106,55,101,False,25322.84,0
22230,2023-10-01,1108,1,348,459,468,False,175205.27,0
22231,2023-10-01,1108,3,27,35,19,False,1049.05,0
22232,2023-10-01,1108,5,244,253,322,False,137056.2,0
22233,2023-10-01,1108,6,216,102,188,False,109582.69,0
22234,2023-10-01,1108,7,65,89,69,False,39161.47,0
22235,2023-10-01,1108,8,130,93,137,False,30578.45,0
22236,2023-10-01,1108,9,86,51,85,False,36999.26,0
22237,2023-10-01,1108,10,17,15,17,False,2725.52,0
22238,2023-10-01,1109,1,210,266,274,False,142928.07,0
22239,2023-10-01,1109,2,29,36,26,False,11283.62,0
22240,2023-10-01,1109,3,157,199,203,False,115183.44,0
22241,2023-10-01,1109,4,270,216,265,False,92725.27,0
22242,2023-10-01,1109,5,46,82,67,False,19129.32,0
22243,2023-10-01,1109,6,102,152,140,False,33336.13,0
22244,2023-10-01,1109,8,90,156,123,False,5955.33,0
22245,2023-10-01,1109,9,22,26,26,False,16693.57,0
22246,2023-10-01,1109,10,8,12,11,False,1825.43,0
22247,2023-10-01,1110,1,38,46,40,False,8109.64,0
22248,2023-10-01,1110,3,154,186,207,False,26807.12,0
22249,2023-10-01,1110,4,139,111,172,False,43009.13,0
22250,2023-10-01,1110,5,38,37,41,False,5464.35,0
22251,2023-10-01,1110,6,63,73,85,False,23368.47,0
22252,2023-10-01,1110,7,33,21,26,False,1980.43,0
22253,2023-10-01,1110,8,100,49,91,False,3677.25,0
22254,2023-10-01,1110,10,118,83,116,False,8882.73,0
22255,2023-10-01,1111,1,163,186,200,False,105887.3,0
22256,2023-10-01,1111,2,317,275,399,False,126820.01,0
22257,2023-10-01,1111,3,257,119,230,False,89623.59,0
22258,2023-10-01,1111,4,5,4,3,False,278.93,0
22259,2023-10-01,1111,5,110,101,139,False,41914.46,0
22260,2023-10-01,1111,6,55,49,66,False,19464.29,0
22261,2023-10-01,1111,8,37,50,34,False,16327.64,0
22262,2023-10-01,1111,9,262,330,332,False,100767.73,0
22263,2023-10-01,1111,10,21,19,21,False,11765.81,0
22264,2023-10-01,1112,1,97,100,121,False,13457.85,0
22265,2023-10-01,1112,2,58,54,69,False,13086.28,0
22266,2023-10-01,1112,6,249,206,263,False,139357.14,0
22267,2023-10-01,1113,1,130,76,130,False,67063.47,0
22268,2023-10-01,1113,2,231,278,311,False,154402.84,0
22269,2023-10-01,1113,3,110,101,138,False,15366.38,0
22270,2023-10-01,1113,4,133,68,114,False,15862.77,0
22271,2023-10-01,1113,5,188,137,210,False,96076.01,0
22272,2023-10-01,1113,6,31,20,29,False,6847.58,0
22273,2023-10-01,1113,7,68,44,64,False,25040.4,0
22274,2023-10-01,1113,8,55,48,66,False,11065.58,0
22275,2023-10-01,1113,10,16,19,17,False,10046.23,0
22276,2023-10-01,1114,1,209,202,249,False,88522.37,0
22277,2023-10-01,1114,2,317,143,279,False,81838.41,0
22278,2023-10-01,1114,3,24,42,30,False,11533.27,0
22279,2023-10-01,1114,4,134,150,165,False,56968.57,0
22280,2023-10-01,1114,5,59,56,45,False,18799.52,0
22281,2023-10-01,1114,6,53,83,48,False,18088.62,0
22282,2023-10-01,1114,7,32,41,30,False,7133.69,0
22283,2023-10-01,1114,8,79,74,66,False,7619.08,0
22284,2023-10-01,1114,9,9,9,11,False,683.06,0
22285,2023-10-01,1114,10,1,1,0,True,0.0,1
22286,2023-10-01,1116,1,64,71,74,False,19285.38,0
22287,2023-10-01,1116,3,14,23,17,False,6151.43,0
22288,2023-10-01,1116,4,11,5,9,False,464.06,0
22289,2023-10-01,1116,6,125,102,147,False,45172.8,0
22290,2023-10-01,1116,7,219,157,192,False,69849.13,0
22291,2023-10-01,1116,10,9,6,8,False,4068.79,0
22292,2023-10-01,1117,1,101,183,116,False,44091.7,0
22293,2023-10-01,1117,2,94,96,123,False,59843.99,0
22294,2023-10-01,1117,3,46,48,56,False,12951.59,0
22295,2023-10-01,1117,4,8,12,10,False,2384.25,0
22296,2023-10-01,1117,5,17,21,22,False,6765.85,0
22297,2023-10-01,1117,6,38,51,46,False,1724.85,0
22298,2023-10-01,1117,8,52,94,69,False,20465.74,0
22299,2023-10-01,1117,9,21,32,21,False,4723.1,0
22300,2023-10-01,1118,1,126,135,159,False,23279.92,0
22301,2023-10-01,1118,2,101,85,103,False,14098.69,0
22302,2023-10-01,1118,3,121,179,161,False,75566.2,0
22303,2023-10-01,1118,5,114,100,111,False,44883.59,0
22304,2023-10-01,1118,6,367,273,385,False,35095.57,0
22305,2023-10-01,1118,8,289,239,337,False,179452.89,0
22306,2023-10-01,1118,9,130,173,158,False,75467.3,0
22307,2023-10-01,1118,10,49,71,64,False,31800.89,0
22308,2023-10-01,1119,1,74,76,80,False,49317.85,0
22309,2023-10-01,1119,2,112,107,114,False,56788.26,0
22310,2023-10-01,1119,3,82,84,66,False,11399.74,0
22311,2023-10-01,1119,4,1,1,1,False,648.88,0
22312,2023-10-01,1119,5,42,59,60,False,28617.84,0
22313,2023-10-01,1119,6,55,49,47,False,7223.13,0
22314,2023-10-01,1119,8,319,310,385,False,187946.45,0
22315,2023-10-01,1119,9,122,92,127,False,31390.44,0
22316,2023-10-01,1120,1,108,99,132,False,85516.05,0
22317,2023-10-01,1120,2,28,30,35,False,4210.44,0
22318,2023-10-01,1120,3,130,95,144,False,39638.88,0
22319,2023-10-01,1120,5,48,26,41,False,1788.73,0
22320,2023-10-01,1120,6,185,94,167,False,41457.73,0
22321,2023-10-01,1120,7,121,120,148,False,46558.38,0
22322,2023-10-01,1120,8,21,28,22,False,3693.7,0
22323,2023-10-01,1120,9,153,165,188,False,22874.67,0
22324,2023-10-01,1120,10,34,20,35,False,7576.03,0
22325,2023-10-01,1121,1,77,162,125,False,26361.32,0
22326,2023-10-01,1121,2,422,349,530,False,179933.06,0
22327,2023-10-01,1121,3,23,23,17,False,8003.87,0
22328,2023-10-01,1121,4,125,192,119,False,50355.4,0
22329,2023-10-01,1121,5,6,10,6,False,2804.07,0
22330,2023-10-01,1121,6,130,126,123,False,32559.17,0
22331,2023-10-01,1121,7,86,84,104,False,7962.22,0
22332,2023-10-01,1121,8,115,99,138,False,58880.02,0
22333,2023-10-01,1122,1,204,169,173,False,78819.82,0
22334,2023-10-01,1122,2,12,13,15,False,7766.92,0
22335,2023-10-01,1122,3,158,146,197,False,19350.24,0
22336,2023-10-01,1122,4,144,183,183,False,100407.34,0
22337,2023-10-01,1122,5,21,15,21,False,892.95,0
22338,2023-10-01,1122,6,99,144,92,False,28570.48,0
22339,2023-10-01,1122,7,133,155,115,False,13293.71,0
22340,2023-10-01,1122,8,26,27,32,False,11101.1,0
22341,2023-10-01,1123,1,41,58,36,False,17556.88,0
22342,2023-10-01,1123,3,40,65,57,False,22864.15,0
22343,2023-10-01,1123,4,77,97,60,False,20709.91,0
22344,2023-10-01,1123,5,2,4,2,False,751.31,0
22345,2023-10-01,1123,6,342,166,314,False,154470.48,0
22346,2023-10-01,1123,7,48,69,67,False,2434.81,0
22347,2023-10-01,1123,8,52,38,60,False,18789.02,0
22348,2023-10-01,1123,9,62,67,76,False,31571.35,0
22349,2023-10-01,1123,10,28,27,24,False,5122.38,0
22350,2023-10-01,1124,1,185,345,234,False,104191.21,0
22351,2023-10-01,1124,3,169,148,146,False,34795.78,0
22352,2023-10-01,1124,4,76,93,72,False,31114.4,0
22353,2023-10-01,1124,5,60,65,75,False,33911.23,0
22354,2023-10-01,1124,6,34,26,31,False,11410.14,0
22355,2023-10-01,1124,7,24,15,22,False,10781.89,0
22356,2023-10-01,1124,8,97,53,90,False,16059.87,0
22357,2023-10-01,1124,9,256,337,327,False,96671.76,0
22358,2023-10-01,1125,1,222,171,206,False,10256.88,0
22359,2023-10-01,1125,3,31,20,25,False,6745.86,0
22360,2023-10-01,1125,4,289,181,294,False,107063.33,0
22361,2023-10-01,1125,7,15,17,11,False,5948.22,0
22362,2023-10-01,1125,8,43,45,38,False,8424.2,0
22363,2023-10-01,1125,9,11,14,12,False,4854.17,0
22364,2023-10-01,1125,10,64,112,91,False,18445.92,0
22365,2023-10-01,1126,1,154,170,174,False,83417.97,0
22366,2023-10-01,1126,2,69,118,81,False,51367.69,0
22367,2023-10-01,1126,3,48,37,43,False,17496.95,0
22368,2023-10-01,1126,4,82,43,78,False,5765.68,0
22369,2023-10-01,1126,5,91,140,131,False,65805.24,0
22370,2023-10-01,1126,6,36,41,28,False,1233.32,0
22371,2023-10-01,1126,7,76,93,76,False,12633.99,0
22372,2023-10-01,1126,9,40,38,47,False,5415.49,0
22373,2023-10-01,1126,10,57,38,57,False,13442.99,0
22374,2023-10-01,1127,1,233,210,292,False,37556.91,0
22375,2023-10-01,1127,2,36,38,46,False,17191.24,0
22376,2023-10-01,1127,3,30,22,31,False,16504.37,0
22377,2023-10-01,1127,4,63,76,75,False,38282.53,0
22378,2023-10-01,1127,5,79,96,107,False,35633.21,0
22379,2023-10-01,1127,6,115,173,118,False,30020.5,0
22380,2023-10-01,1127,8,91,104,115,False,57258.64,0
22381,2023-10-01,1127,9,233,198,260,False,155114.06,0
22382,2023-10-01,1128,1,319,241,379,False,76779.78,0
22383,2023-10-01,1128,2,5,4,4,False,407.45,0
22384,2023-10-01,1128,3,190,168,203,False,83821.28,0
22385,2023-10-01,1128,4,21,25,24,False,3430.31,0
22386,2023-10-01,1128,5,316,213,351,False,86425.71,0
22387,2023-10-01,1128,6,158,151,193,False,36736.09,0
22388,2023-10-01,1128,7,38,70,58,False,6706.79,0
22389,2023-10-01,1128,8,48,86,55,False,3328.83,0
22390,2023-10-01,1128,9,12,12,9,False,5598.72,0
22391,2023-10-01,1128,10,670,865,922,False,392276.84,0
22392,2023-10-01,1129,1,1159,864,1210,False,355558.41,0
22393,2023-10-01,1129,3,25,49,40,False,19764.21,0
22394,2023-10-01,1129,4,113,113,109,False,25196.29,0
22395,2023-10-01,1129,5,93,92,114,False,63230.78,0
22396,2023-10-01,1129,6,103,132,109,False,54084.24,0
22397,2023-10-01,1129,8,52,43,47,False,5067.18,0
22398,2023-10-01,1129,9,160,222,148,False,50986.18,0
22399,2023-10-01,1129,10,242,188,254,False,139855.14,0
22400,2023-10-01,1131,1,310,240,296,False,10711.44,0
22401,2023-10-01,1131,2,150,93,127,False,50905.9,0
22402,2023-10-01,1131,3,234,144,239,False,147439.52,0
22403,2023-10-01,1131,4,30,50,36,False,9633.32,0
22404,2023-10-01,1131,5,12,23,19,False,11955.15,0
22405,2023-10-01,1131,6,2,2,2,False,307.32,0
22406,2023-10-01,1131,7,102,93,123,False,70221.85,0
22407,2023-10-01,1131,9,91,86,115,False,44055.54,0
22408,2023-10-01,1131,10,79,63,91,False,19203.29,0
22409,2023-10-01,1132,1,127,138,164,False,15224.01,0
22410,2023-10-01,1132,2,317,277,315,False,70177.37,0
22411,2023-10-01,1132,3,124,61,114,False,19567.57,0
22412,2023-10-01,1132,5,112,210,150,False,81225.42,0
22413,2023-10-01,1132,6,96,111,61,False,5153.22,0
22414,2023-10-01,1132,7,65,83,87,False,40736.44,0
22415,2023-10-01,1132,8,314,226,323,False,187468.22,0
22416,2023-10-01,1132,9,129,157,116,False,41265.05,0
22417,2023-10-01,1132,10,13,12,12,False,2906.12,0
22418,2023-10-01,1133,1,55,43,54,False,33375.33,0
22419,2023-10-01,1133,2,42,45,46,False,22307.91,0
22420,2023-10-01,1133,4,13,17,15,False,2377.0,0
22421,2023-10-01,1133,6,6,9,5,False,1846.42,0
22422,2023-10-01,1133,8,65,58,69,False,19147.42,0
22423,2023-10-01,1135,1,91,59,84,False,19459.97,0
22424,2023-10-01,1135,2,5,5,4,False,2195.63,0
22425,2023-10-01,1135,3,93,103,121,False,6358.94,0
22426,2023-10-01,1135,4,30,20,28,False,8837.34,0
22427,2023-10-01,1135,8,36,32,43,False,22637.82,0
22428,2023-10-01,1135,9,85,119,116,False,37682.67,0
22429,2023-10-01,1136,1,47,81,66,False,38977.1,0
22430,2023-10-01,1136,2,33,25,30,False,19414.28,0
22431,2023-10-01,1136,3,64,62,65,False,10271.49,0
22432,2023-10-01,1136,4,43,54,55,False,2594.53,0
22433,2023-10-01,1136,5,98,76,93,False,28224.73,0
22434,2023-10-01,1136,6,71,45,72,False,32325.0,0
22435,2023-10-01,1136,7,1,1,1,False,147.23,0
22436,2023-10-01,1136,8,23,18,21,False,6209.16,0
22437,2023-10-01,1136,9,230,140,233,False,60765.94,0
22438,2023-10-01,1136,10,31,53,42,False,19525.16,0
22439,2023-10-01,1137,1,260,226,296,False,114450.92,0
22440,2023-10-01,1137,2,18,34,25,False,11945.26,0
22441,2023-10-01,1137,3,100,104,106,False,58829.74,0
22442,2023-10-01,1137,5,103,165,136,False,69405.04,0
22443,2023-10-01,1137,6,235,231,279,False,16347.82,0
22444,2023-10-01,1137,7,190,104,179,False,106369.69,0
22445,2023-10-01,1137,9,231,183,253,False,94082.12,0
22446,2023-10-01,1137,10,57,68,53,False,16089.54,0
22447,2023-10-01,1138,1,100,132,101,False,40458.77,0
22448,2023-10-01,1138,2,46,71,61,False,34243.94,0
22449,2023-10-01,1138,3,201,154,204,False,115911.68,0
22450,2023-10-01,1138,4,34,41,44,False,27924.52,0
22451,2023-10-01,1138,5,134,144,170,False,93865.43,0
22452,2023-10-01,1138,6,132,105,105,False,33245.84,0
22453,2023-10-01,1138,7,10,13,9,False,781.35,0
22454,2023-10-01,1138,8,382,290,440,False,240263.39,0
22455,2023-10-01,1138,9,114,57,102,False,45736.35,0
22456,2023-10-01,1138,10,47,55,29,False,10735.96,0
22457,2023-10-01,1139,1,234,281,318,False,22181.8,0
22458,2023-10-01,1139,2,8,4,7,False,3140.13,0
22459,2023-10-01,1139,3,127,122,108,False,62897.95,0
22460,2023-10-01,1139,5,61,61,46,False,10234.36,0
22461,2023-10-01,1139,6,73,71,53,False,11269.42,0
22462,2023-10-01,1139,7,28,14,25,False,3292.89,0
22463,2023-10-01,1139,8,106,130,125,False,37594.36,0
22464,2023-10-01,1139,9,91,51,80,False,22998.87,0
22465,2023-10-01,1140,1,30,38,37,False,3163.89,0
22466,2023-10-01,1140,2,12,9,10,False,5326.58,0
22467,2023-10-01,1140,3,48,32,52,False,33656.58,0
22468,2023-10-01,1140,4,69,52,64,False,18401.82,0
22469,2023-10-01,1140,6,52,39,45,False,20096.36,0
22470,2023-10-01,1141,2,59,34,54,False,29514.87,0
22471,2023-10-01,1141,3,81,104,102,False,34256.85,0
22472,2023-10-01,1141,4,21,20,22,False,13207.58,0
22473,2023-10-01,1141,7,24,28,26,False,9516.03,0
22474,2023-10-01,1141,8,81,68,93,False,45037.9,0
22475,2023-10-01,1141,9,81,109,100,False,55725.23,0
22476,2023-10-01,1141,10,23,28,13,False,4461.87,0
22477,2023-10-01,1142,1,33,37,36,False,14214.65,0
22478,2023-10-01,1142,2,14,30,22,False,6444.03,0
22479,2023-10-01,1142,3,86,60,85,False,51474.87,0
22480,2023-10-01,1143,1,152,158,199,False,39221.33,0
22481,2023-10-01,1143,2,90,71,107,False,18778.41,0
22482,2023-10-01,1143,6,197,122,176,False,19169.06,0
22483,2023-10-01,1143,8,47,25,41,False,11938.35,0
22484,2023-10-01,1144,1,127,133,118,False,8666.84,0
22485,2023-10-01,1144,2,8,5,7,False,1479.86,0
22486,2023-10-01,1144,3,8,6,7,False,1690.8,0
22487,2023-10-01,1144,4,58,47,65,False,10908.9,0
22488,2023-10-01,1144,5,7,8,9,False,4596.29,0
22489,2023-10-01,1144,6,275,148,253,False,157656.23,0
22490,2023-10-01,1145,1,194,342,298,False,144968.79,0
22491,2023-10-01,1145,2,148,99,160,False,40835.2,0
22492,2023-10-01,1145,4,127,111,150,False,30904.35,0
22493,2023-10-01,1145,6,209,252,271,False,12107.83,0
22494,2023-10-01,1145,9,64,104,76,False,8076.5,0
22495,2023-10-01,1146,1,65,51,69,False,7778.95,0
22496,2023-10-01,1146,2,92,53,93,False,57166.52,0
