customer_id,customer_code,customer_segment,industry,region_id,customer_since,customer_size_score,base_churn_probability,churn_risk_band
624,CUST-00624,SMB,Technology,1,2022-06-28,1048.0,148.0,High Churn Risk
625,CUST-00625,SMB,Healthcare,5,2023-04-12,64.0,128.0,High Churn Risk
626,CUST-00626,Mid-Market,Manufacturing,6,2023-06-01,3681.0,57.0,High Churn Risk
627,CUST-00627,Enterprise,Retail,8,2023-07-08,994.0,43.0,High Churn Risk
628,CUST-00628,Distributor,Healthcare,6,2020-06-16,2141.0,13.0,High Churn Risk
629,CUST-00629,Distributor,Retail,1,2020-03-28,7496.0,68.0,High Churn Risk
630,CUST-00630,SMB,Retail,2,2023-10-29,495.0,168.0,High Churn Risk
631,CUST-00631,Mid-Market,Manufacturing,4,2020-04-14,171.0,54.0,High Churn Risk
632,CUST-00632,SMB,Healthcare,2,2022-05-17,1973.0,111.0,High Churn Risk
633,CUST-00633,Mid-Market,Logistics,5,2023-12-22,303.0,7.0,High Churn Risk
634,CUST-00634,SMB,Retail,2,2020-01-14,559.0,132.0,High Churn Risk
635,CUST-00635,SMB,Government,10,2021-12-07,705.0,158.0,High Churn Risk
636,CUST-00636,Enterprise,Manufacturing,3,2020-01-12,7045.0,22.0,High Churn Risk
637,CUST-00637,SMB,Manufacturing,3,2020-07-16,564.0,15.0,High Churn Risk
638,CUST-00638,Public Sector,Technology,2,2021-03-28,1161.0,52.0,High Churn Risk
639,CUST-00639,Mid-Market,Logistics,1,2020-12-29,3953.0,55.0,High Churn Risk
640,CUST-00640,Distributor,Technology,1,2021-09-29,7932.0,77.0,High Churn Risk
641,CUST-00641,SMB,Education,1,2021-05-01,454.0,129.0,High Churn Risk
642,CUST-00642,Mid-Market,Education,9,2023-01-03,6407.0,82.0,High Churn Risk
643,CUST-00643,SMB,Government,5,2022-08-29,1038.0,149.0,High Churn Risk
644,CUST-00644,SMB,Healthcare,5,2023-05-02,1115.0,144.0,High Churn Risk
645,CUST-00645,Public Sector,Education,3,2020-03-03,812.0,63.0,High Churn Risk
646,CUST-00646,Mid-Market,Technology,9,2023-01-31,3375.0,59.0,High Churn Risk
647,CUST-00647,Mid-Market,Education,3,2020-05-04,2304.0,83.0,High Churn Risk
648,CUST-00648,SMB,Education,4,2022-09-09,209.0,142.0,High Churn Risk
649,CUST-00649,Distributor,Education,4,2021-09-28,3182.0,109.0,High Churn Risk
650,CUST-00650,Mid-Market,Healthcare,6,2020-11-08,3949.0,61.0,High Churn Risk
651,CUST-00651,SMB,Manufacturing,9,2023-08-16,1188.0,187.0,High Churn Risk
652,CUST-00652,SMB,Healthcare,1,2020-05-25,869.0,187.0,High Churn Risk
653,CUST-00653,SMB,Technology,1,2023-10-30,539.0,139.0,High Churn Risk
654,CUST-00654,SMB,Technology,3,2021-12-02,566.0,173.0,High Churn Risk
655,CUST-00655,SMB,Manufacturing,1,2022-10-04,1744.0,202.0,High Churn Risk
656,CUST-00656,Public Sector,Manufacturing,2,2020-08-15,3927.0,56.0,High Churn Risk
657,CUST-00657,SMB,Government,6,2022-02-08,84.0,188.0,High Churn Risk
658,CUST-00658,SMB,Government,3,2021-04-15,1151.0,195.0,High Churn Risk
659,CUST-00659,SMB,Technology,9,2022-01-04,2293.0,21.0,High Churn Risk
660,CUST-00660,SMB,Education,5,2021-05-24,122.0,179.0,High Churn Risk
661,CUST-00661,Public Sector,Technology,3,2022-02-21,1684.0,64.0,High Churn Risk
662,CUST-00662,Distributor,Government,3,2021-09-25,4267.0,96.0,High Churn Risk
663,CUST-00663,SMB,Government,7,2022-02-13,3351.0,184.0,High Churn Risk
664,CUST-00664,SMB,Technology,5,2020-08-02,92.0,168.0,High Churn Risk
665,CUST-00665,Public Sector,Education,6,2020-09-15,2191.0,54.0,High Churn Risk
666,CUST-00666,Enterprise,Technology,3,2022-02-06,7575.0,2.0,High Churn Risk
667,CUST-00667,SMB,Retail,4,2020-04-26,161.0,165.0,High Churn Risk
668,CUST-00668,SMB,Government,1,2021-09-08,1795.0,162.0,High Churn Risk
669,CUST-00669,Mid-Market,Manufacturing,5,2022-08-15,2224.0,68.0,High Churn Risk
670,CUST-00670,SMB,Healthcare,2,2022-12-05,917.0,173.0,High Churn Risk
671,CUST-00671,SMB,Logistics,10,2020-10-27,238.0,142.0,High Churn Risk
672,CUST-00672,Public Sector,Logistics,5,2021-06-02,3853.0,59.0,High Churn Risk
673,CUST-00673,Distributor,Healthcare,6,2023-03-04,3507.0,93.0,High Churn Risk
674,CUST-00674,Distributor,Healthcare,8,2022-09-05,569.0,64.0,High Churn Risk
675,CUST-00675,SMB,Education,1,2021-09-09,1353.0,211.0,High Churn Risk
676,CUST-00676,Mid-Market,Healthcare,5,2023-10-27,3845.0,55.0,High Churn Risk
677,CUST-00677,Enterprise,Education,2,2020-04-15,2115.0,34.0,High Churn Risk
678,CUST-00678,SMB,Manufacturing,7,2020-12-12,136.0,161.0,High Churn Risk
679,CUST-00679,Mid-Market,Retail,6,2020-12-24,6505.0,52.0,High Churn Risk
680,CUST-00680,SMB,Logistics,2,2020-05-03,1496.0,229.0,High Churn Risk
681,CUST-00681,SMB,Healthcare,2,2021-04-06,1743.0,124.0,High Churn Risk
682,CUST-00682,Mid-Market,Logistics,8,2022-12-05,2296.0,77.0,High Churn Risk
683,CUST-00683,Mid-Market,Healthcare,10,2022-11-01,7488.0,89.0,High Churn Risk
684,CUST-00684,Enterprise,Retail,1,2021-12-30,53472.0,35.0,High Churn Risk
685,CUST-00685,Public Sector,Technology,8,2020-07-21,2528.0,61.0,High Churn Risk
686,CUST-00686,Mid-Market,Healthcare,8,2021-04-12,7789.0,9.0,High Churn Risk
687,CUST-00687,Mid-Market,Manufacturing,1,2020-08-17,4269.0,93.0,High Churn Risk
688,CUST-00688,Enterprise,Technology,1,2022-04-20,3854.0,26.0,High Churn Risk
689,CUST-00689,Distributor,Manufacturing,9,2021-10-14,2942.0,108.0,High Churn Risk
690,CUST-00690,SMB,Education,4,2022-01-16,1396.0,201.0,High Churn Risk
691,CUST-00691,Distributor,Education,4,2020-07-10,3052.0,74.0,High Churn Risk
692,CUST-00692,Enterprise,Education,4,2023-11-10,5193.0,36.0,High Churn Risk
693,CUST-00693,Enterprise,Logistics,3,2020-07-11,7874.0,41.0,High Churn Risk
694,CUST-00694,Mid-Market,Manufacturing,9,2024-02-05,11242.0,79.0,High Churn Risk
695,CUST-00695,Enterprise,Healthcare,1,2020-10-19,16153.0,39.0,High Churn Risk
696,CUST-00696,SMB,Logistics,4,2020-09-18,1191.0,192.0,High Churn Risk
697,CUST-00697,SMB,Government,6,2020-10-07,2147.0,106.0,High Churn Risk
698,CUST-00698,Mid-Market,Retail,5,2020-09-26,2897.0,81.0,High Churn Risk
699,CUST-00699,SMB,Manufacturing,7,2020-12-15,936.0,183.0,High Churn Risk
700,CUST-00700,Distributor,Education,7,2020-01-31,4447.0,118.0,High Churn Risk
701,CUST-00701,SMB,Healthcare,6,2022-10-17,684.0,175.0,High Churn Risk
702,CUST-00702,Enterprise,Education,7,2021-07-19,1316.0,22.0,High Churn Risk
703,CUST-00703,Distributor,Technology,1,2023-08-06,10814.0,64.0,High Churn Risk
704,CUST-00704,Enterprise,Technology,1,2023-04-08,1138.0,23.0,High Churn Risk
705,CUST-00705,Mid-Market,Manufacturing,5,2020-05-05,1966.0,99.0,High Churn Risk
706,CUST-00706,SMB,Technology,8,2022-12-27,1317.0,127.0,High Churn Risk
707,CUST-00707,Enterprise,Healthcare,6,2022-05-29,10431.0,36.0,High Churn Risk
708,CUST-00708,Distributor,Technology,3,2022-11-15,1017.0,76.0,High Churn Risk
709,CUST-00709,SMB,Government,6,2023-08-30,774.0,165.0,High Churn Risk
710,CUST-00710,SMB,Technology,1,2022-12-09,1207.0,119.0,High Churn Risk
711,CUST-00711,SMB,Logistics,1,2023-11-11,1242.0,197.0,High Churn Risk
712,CUST-00712,Mid-Market,Healthcare,9,2020-12-05,3068.0,63.0,High Churn Risk
713,CUST-00713,Mid-Market,Education,4,2020-06-07,5428.0,62.0,High Churn Risk
714,CUST-00714,Mid-Market,Logistics,6,2020-08-08,2408.0,88.0,High Churn Risk
715,CUST-00715,SMB,Retail,6,2020-03-14,621.0,127.0,High Churn Risk
716,CUST-00716,SMB,Education,1,2023-06-25,696.0,2.0,High Churn Risk
717,CUST-00717,Enterprise,Technology,2,2023-03-05,5377.0,42.0,High Churn Risk
718,CUST-00718,Mid-Market,Manufacturing,8,2023-02-08,11058.0,48.0,High Churn Risk
719,CUST-00719,SMB,Manufacturing,1,2022-07-30,1024.0,106.0,High Churn Risk
720,CUST-00720,Enterprise,Retail,5,2021-03-07,5938.0,34.0,High Churn Risk
721,CUST-00721,Mid-Market,Retail,6,2021-01-16,1537.0,53.0,High Churn Risk
722,CUST-00722,Mid-Market,Retail,1,2023-12-13,4537.0,92.0,High Churn Risk
723,CUST-00723,Mid-Market,Technology,5,2020-01-09,8113.0,59.0,High Churn Risk
724,CUST-00724,Mid-Market,Healthcare,3,2021-11-16,2701.0,95.0,High Churn Risk
725,CUST-00725,Distributor,Technology,1,2023-09-18,526.0,94.0,High Churn Risk
726,CUST-00726,SMB,Education,1,2020-07-15,289.0,188.0,High Churn Risk
727,CUST-00727,SMB,Retail,5,2020-12-19,105.0,179.0,High Churn Risk
728,CUST-00728,Enterprise,Retail,8,2022-12-31,6554.0,27.0,High Churn Risk
729,CUST-00729,Distributor,Manufacturing,1,2023-07-21,4488.0,106.0,High Churn Risk
730,CUST-00730,Distributor,Government,2,2020-05-20,4984.0,105.0,High Churn Risk
731,CUST-00731,Enterprise,Logistics,5,2020-06-17,4282.0,25.0,High Churn Risk
732,CUST-00732,Public Sector,Technology,10,2021-11-03,2232.0,64.0,High Churn Risk
733,CUST-00733,Mid-Market,Manufacturing,8,2022-07-13,4544.0,52.0,High Churn Risk
734,CUST-00734,Mid-Market,Technology,5,2024-02-05,4898.0,101.0,High Churn Risk
735,CUST-00735,Enterprise,Retail,2,2020-01-25,4428.0,31.0,High Churn Risk
736,CUST-00736,Public Sector,Healthcare,7,2021-10-30,1859.0,57.0,High Churn Risk
737,CUST-00737,SMB,Retail,1,2021-11-19,686.0,128.0,High Churn Risk
738,CUST-00738,SMB,Logistics,3,2023-02-01,1144.0,216.0,High Churn Risk
739,CUST-00739,Mid-Market,Retail,1,2020-12-09,5277.0,62.0,High Churn Risk
740,CUST-00740,SMB,Healthcare,2,2023-01-05,1187.0,203.0,High Churn Risk
741,CUST-00741,Public Sector,Technology,6,2020-02-15,1098.0,6.0,High Churn Risk
742,CUST-00742,Mid-Market,Education,5,2022-10-08,1629.0,82.0,High Churn Risk
743,CUST-00743,SMB,Healthcare,5,2020-06-20,1338.0,215.0,High Churn Risk
744,CUST-00744,Mid-Market,Healthcare,3,2023-10-13,2774.0,101.0,High Churn Risk
745,CUST-00745,SMB,Manufacturing,3,2022-02-25,305.0,136.0,High Churn Risk
746,CUST-00746,SMB,Healthcare,2,2020-11-24,1263.0,104.0,High Churn Risk
747,CUST-00747,SMB,Education,2,2020-08-19,873.0,197.0,High Churn Risk
748,CUST-00748,Enterprise,Government,6,2022-08-29,5683.0,26.0,High Churn Risk
749,CUST-00749,Public Sector,Logistics,1,2022-04-25,2331.0,34.0,High Churn Risk
750,CUST-00750,SMB,Retail,5,2022-01-21,993.0,125.0,High Churn Risk
751,CUST-00751,Mid-Market,Manufacturing,8,2023-06-17,2317.0,5.0,High Churn Risk
752,CUST-00752,SMB,Logistics,1,2022-10-17,1152.0,213.0,High Churn Risk
753,CUST-00753,Distributor,Education,6,2022-03-24,5375.0,124.0,High Churn Risk
754,CUST-00754,SMB,Manufacturing,9,2023-07-01,2538.0,197.0,High Churn Risk
755,CUST-00755,Mid-Market,Government,2,2020-07-17,2129.0,56.0,High Churn Risk
756,CUST-00756,Mid-Market,Logistics,4,2021-11-12,269.0,101.0,High Churn Risk
757,CUST-00757,SMB,Retail,6,2023-01-23,1817.0,132.0,High Churn Risk
758,CUST-00758,Enterprise,Government,10,2020-08-17,12082.0,36.0,High Churn Risk
759,CUST-00759,SMB,Retail,3,2022-04-07,911.0,174.0,High Churn Risk
760,CUST-00760,SMB,Manufacturing,5,2021-02-28,1561.0,186.0,High Churn Risk
761,CUST-00761,Distributor,Logistics,1,2022-08-09,8471.0,82.0,High Churn Risk
762,CUST-00762,Mid-Market,Manufacturing,2,2021-07-02,6199.0,64.0,High Churn Risk
763,CUST-00763,Mid-Market,Healthcare,6,2023-12-11,7691.0,84.0,High Churn Risk
764,CUST-00764,Mid-Market,Manufacturing,2,2022-03-31,3485.0,72.0,High Churn Risk
765,CUST-00765,Enterprise,Government,2,2022-05-06,11696.0,25.0,High Churn Risk
766,CUST-00766,Mid-Market,Education,4,2020-10-28,4775.0,53.0,High Churn Risk
767,CUST-00767,Mid-Market,Government,4,2023-04-02,3773.0,52.0,High Churn Risk
768,CUST-00768,SMB,Logistics,1,2021-03-09,1218.0,162.0,High Churn Risk
769,CUST-00769,Enterprise,Retail,5,2020-06-05,12364.0,28.0,High Churn Risk
770,CUST-00770,Public Sector,Manufacturing,2,2022-10-24,1603.0,34.0,High Churn Risk
771,CUST-00771,Mid-Market,Healthcare,6,2022-10-14,646.0,53.0,High Churn Risk
772,CUST-00772,Enterprise,Government,8,2022-12-11,10224.0,38.0,High Churn Risk
773,CUST-00773,SMB,Retail,10,2021-05-09,1187.0,162.0,High Churn Risk
774,CUST-00774,Public Sector,Technology,6,2020-01-08,628.0,62.0,High Churn Risk
775,CUST-00775,Public Sector,Logistics,4,2021-07-28,2605.0,52.0,High Churn Risk
776,CUST-00776,SMB,Government,7,2021-12-18,2284.0,148.0,High Churn Risk
777,CUST-00777,Mid-Market,Retail,1,2023-06-17,8191.0,69.0,High Churn Risk
778,CUST-00778,Mid-Market,Education,3,2021-12-06,5308.0,8.0,High Churn Risk
779,CUST-00779,Distributor,Manufacturing,5,2020-04-05,15557.0,101.0,High Churn Risk
780,CUST-00780,SMB,Technology,1,2021-09-19,938.0,138.0,High Churn Risk
781,CUST-00781,SMB,Retail,1,2023-02-25,788.0,137.0,High Churn Risk
782,CUST-00782,SMB,Retail,4,2020-08-29,739.0,148.0,High Churn Risk
783,CUST-00783,Mid-Market,Education,9,2021-07-24,4844.0,48.0,High Churn Risk
784,CUST-00784,Mid-Market,Manufacturing,6,2022-06-02,9626.0,89.0,High Churn Risk
785,CUST-00785,Mid-Market,Healthcare,1,2020-12-04,1983.0,8.0,High Churn Risk
786,CUST-00786,Public Sector,Manufacturing,1,2023-10-12,2851.0,47.0,High Churn Risk
787,CUST-00787,SMB,Technology,9,2020-11-14,717.0,231.0,High Churn Risk
788,CUST-00788,Enterprise,Technology,9,2021-04-28,7816.0,42.0,High Churn Risk
789,CUST-00789,SMB,Manufacturing,4,2022-10-11,878.0,177.0,High Churn Risk
790,CUST-00790,Mid-Market,Logistics,6,2020-03-07,3792.0,46.0,High Churn Risk
791,CUST-00791,SMB,Healthcare,1,2023-03-29,595.0,114.0,High Churn Risk
792,CUST-00792,Mid-Market,Retail,6,2022-04-06,14001.0,97.0,High Churn Risk
793,CUST-00793,SMB,Government,10,2023-11-26,649.0,2.0,High Churn Risk
794,CUST-00794,Mid-Market,Technology,6,2021-11-12,3804.0,61.0,High Churn Risk
795,CUST-00795,Distributor,Manufacturing,3,2020-12-15,328.0,93.0,High Churn Risk
796,CUST-00796,Public Sector,Technology,7,2022-04-30,1705.0,34.0,High Churn Risk
797,CUST-00797,SMB,Education,8,2023-12-22,898.0,18.0,High Churn Risk
798,CUST-00798,SMB,Technology,5,2020-09-25,665.0,169.0,High Churn Risk
799,CUST-00799,Distributor,Healthcare,4,2020-02-13,9957.0,95.0,High Churn Risk
800,CUST-00800,SMB,Education,5,2021-06-21,1159.0,189.0,High Churn Risk
801,CUST-00801,SMB,Retail,4,2021-03-18,642.0,157.0,High Churn Risk
802,CUST-00802,Public Sector,Logistics,9,2020-10-04,1477.0,6.0,High Churn Risk
803,CUST-00803,SMB,Education,3,2022-10-11,1171.0,105.0,High Churn Risk
804,CUST-00804,Mid-Market,Government,1,2020-01-24,2877.0,61.0,High Churn Risk
805,CUST-00805,SMB,Retail,4,2020-01-10,1196.0,188.0,High Churn Risk
806,CUST-00806,Mid-Market,Manufacturing,7,2020-02-22,1021.0,91.0,High Churn Risk
807,CUST-00807,Mid-Market,Government,1,2020-07-13,5474.0,81.0,High Churn Risk
808,CUST-00808,Enterprise,Technology,2,2023-04-26,7662.0,26.0,High Churn Risk
809,CUST-00809,SMB,Healthcare,6,2023-09-27,561.0,134.0,High Churn Risk
810,CUST-00810,SMB,Technology,6,2021-06-08,456.0,193.0,High Churn Risk
811,CUST-00811,SMB,Technology,5,2021-03-13,581.0,191.0,High Churn Risk
812,CUST-00812,Mid-Market,Manufacturing,3,2022-06-16,8468.0,79.0,High Churn Risk
813,CUST-00813,Mid-Market,Education,8,2020-07-10,1535.0,84.0,High Churn Risk
814,CUST-00814,Mid-Market,Manufacturing,10,2021-04-29,2902.0,7.0,High Churn Risk
815,CUST-00815,Mid-Market,Technology,6,2020-10-27,1707.0,74.0,High Churn Risk
816,CUST-00816,Distributor,Technology,7,2022-12-04,3446.0,71.0,High Churn Risk
817,CUST-00817,Public Sector,Logistics,6,2024-01-24,2416.0,37.0,High Churn Risk
818,CUST-00818,SMB,Healthcare,2,2023-04-13,1497.0,154.0,High Churn Risk
819,CUST-00819,Distributor,Education,3,2020-04-07,876.0,125.0,High Churn Risk
820,CUST-00820,SMB,Manufacturing,3,2022-09-14,1348.0,217.0,High Churn Risk
821,CUST-00821,SMB,Manufacturing,3,2023-06-27,2966.0,196.0,High Churn Risk
822,CUST-00822,Mid-Market,Logistics,7,2023-07-20,2829.0,6.0,High Churn Risk
823,CUST-00823,SMB,Retail,1,2023-03-16,2814.0,185.0,High Churn Risk
824,CUST-00824,Mid-Market,Healthcare,8,2021-07-27,2418.0,101.0,High Churn Risk
825,CUST-00825,SMB,Logistics,8,2020-03-13,78.0,188.0,High Churn Risk
826,CUST-00826,SMB,Education,2,2021-03-02,343.0,23.0,High Churn Risk
827,CUST-00827,Mid-Market,Government,2,2021-10-10,1156.0,66.0,High Churn Risk
828,CUST-00828,SMB,Manufacturing,1,2022-11-18,576.0,135.0,High Churn Risk
829,CUST-00829,Mid-Market,Retail,1,2020-01-18,5749.0,47.0,High Churn Risk
830,CUST-00830,SMB,Healthcare,6,2023-04-28,895.0,216.0,High Churn Risk
831,CUST-00831,SMB,Technology,4,2020-03-30,447.0,208.0,High Churn Risk
832,CUST-00832,Distributor,Manufacturing,9,2023-02-26,7631.0,7.0,High Churn Risk
833,CUST-00833,Mid-Market,Logistics,3,2022-06-22,2134.0,97.0,High Churn Risk
834,CUST-00834,Enterprise,Education,1,2021-05-28,8834.0,28.0,High Churn Risk
835,CUST-00835,SMB,Manufacturing,2,2023-10-07,1674.0,149.0,High Churn Risk
836,CUST-00836,SMB,Logistics,2,2022-02-19,1161.0,125.0,High Churn Risk
837,CUST-00837,Enterprise,Education,4,2022-09-07,9059.0,36.0,High Churn Risk
838,CUST-00838,SMB,Technology,2,2022-07-07,446.0,197.0,High Churn Risk
839,CUST-00839,Mid-Market,Technology,3,2023-07-09,4908.0,79.0,High Churn Risk
840,CUST-00840,SMB,Education,9,2021-07-12,104.0,185.0,High Churn Risk
841,CUST-00841,SMB,Technology,6,2023-03-29,154.0,18.0,High Churn Risk
842,CUST-00842,Enterprise,Education,1,2023-06-29,10535.0,32.0,High Churn Risk
843,CUST-00843,SMB,Government,2,2021-07-05,386.0,217.0,High Churn Risk
844,CUST-00844,SMB,Manufacturing,2,2020-11-23,1577.0,155.0,High Churn Risk
845,CUST-00845,Mid-Market,Manufacturing,10,2022-06-17,6757.0,54.0,High Churn Risk
846,CUST-00846,Distributor,Retail,2,2023-09-01,3332.0,67.0,High Churn Risk
847,CUST-00847,Public Sector,Technology,2,2020-03-25,2764.0,57.0,High Churn Risk
848,CUST-00848,Enterprise,Manufacturing,1,2022-12-23,6005.0,23.0,High Churn Risk
849,CUST-00849,Distributor,Logistics,5,2024-01-12,11782.0,78.0,High Churn Risk
850,CUST-00850,SMB,Retail,3,2021-09-11,634.0,169.0,High Churn Risk
851,CUST-00851,Distributor,Technology,2,2021-08-20,5748.0,84.0,High Churn Risk
852,CUST-00852,SMB,Logistics,1,2021-09-13,1411.0,111.0,High Churn Risk
853,CUST-00853,Distributor,Education,4,2022-02-15,4391.0,126.0,High Churn Risk
854,CUST-00854,Mid-Market,Education,4,2020-01-27,1609.0,66.0,High Churn Risk
855,CUST-00855,Distributor,Logistics,5,2020-01-23,5967.0,118.0,High Churn Risk
856,CUST-00856,Public Sector,Retail,5,2023-05-13,2673.0,57.0,High Churn Risk
857,CUST-00857,Public Sector,Manufacturing,4,2023-07-11,2974.0,53.0,High Churn Risk
858,CUST-00858,Public Sector,Logistics,1,2021-09-26,2315.0,7.0,High Churn Risk
859,CUST-00859,Enterprise,Logistics,9,2020-09-27,6624.0,21.0,High Churn Risk
860,CUST-00860,SMB,Retail,6,2022-04-19,848.0,175.0,High Churn Risk
861,CUST-00861,SMB,Technology,1,2022-08-24,403.0,221.0,High Churn Risk
862,CUST-00862,Distributor,Manufacturing,3,2023-10-27,2734.0,93.0,High Churn Risk
863,CUST-00863,Public Sector,Healthcare,5,2022-02-26,1906.0,42.0,High Churn Risk
864,CUST-00864,Public Sector,Technology,6,2020-02-27,1566.0,7.0,High Churn Risk
865,CUST-00865,Mid-Market,Government,8,2020-04-26,827.0,96.0,High Churn Risk
866,CUST-00866,Mid-Market,Healthcare,6,2020-08-06,6631.0,58.0,High Churn Risk
867,CUST-00867,Enterprise,Retail,1,2021-09-22,3562.0,3.0,High Churn Risk
868,CUST-00868,Mid-Market,Government,10,2021-12-29,3511.0,69.0,High Churn Risk
869,CUST-00869,SMB,Retail,6,2022-01-21,2127.0,12.0,High Churn Risk
870,CUST-00870,Mid-Market,Logistics,6,2023-06-11,6132.0,48.0,High Churn Risk
871,CUST-00871,Mid-Market,Manufacturing,1,2021-01-05,3561.0,74.0,High Churn Risk
872,CUST-00872,SMB,Retail,6,2022-04-07,1019.0,19.0,High Churn Risk
873,CUST-00873,Enterprise,Healthcare,8,2021-05-09,6801.0,41.0,High Churn Risk
874,CUST-00874,SMB,Logistics,6,2020-11-07,1956.0,19.0,High Churn Risk
875,CUST-00875,Distributor,Technology,10,2022-10-04,10871.0,113.0,High Churn Risk
876,CUST-00876,SMB,Manufacturing,2,2022-11-06,686.0,163.0,High Churn Risk
877,CUST-00877,Mid-Market,Healthcare,1,2024-01-15,5173.0,5.0,High Churn Risk
878,CUST-00878,Enterprise,Manufacturing,4,2023-07-27,24438.0,41.0,High Churn Risk
879,CUST-00879,SMB,Retail,4,2020-12-29,1323.0,141.0,High Churn Risk
880,CUST-00880,Mid-Market,Technology,1,2021-06-01,1995.0,51.0,High Churn Risk
881,CUST-00881,SMB,Healthcare,4,2023-11-04,102.0,129.0,High Churn Risk
882,CUST-00882,Mid-Market,Government,8,2020-01-28,4892.0,68.0,High Churn Risk
883,CUST-00883,SMB,Manufacturing,6,2022-12-27,2473.0,16.0,High Churn Risk
884,CUST-00884,SMB,Retail,1,2023-12-30,1433.0,137.0,High Churn Risk
885,CUST-00885,SMB,Technology,6,2020-03-06,755.0,117.0,High Churn Risk
886,CUST-00886,Public Sector,Healthcare,4,2022-09-09,251.0,65.0,High Churn Risk
887,CUST-00887,SMB,Logistics,8,2024-02-04,743.0,159.0,High Churn Risk
888,CUST-00888,Mid-Market,Logistics,6,2021-05-10,453.0,95.0,High Churn Risk
889,CUST-00889,Mid-Market,Retail,1,2023-01-02,1388.0,97.0,High Churn Risk
890,CUST-00890,SMB,Government,10,2022-09-12,488.0,214.0,High Churn Risk
891,CUST-00891,Mid-Market,Logistics,7,2023-10-07,5036.0,55.0,High Churn Risk
892,CUST-00892,SMB,Retail,10,2021-05-05,312.0,152.0,High Churn Risk
893,CUST-00893,Mid-Market,Education,1,2020-09-24,2127.0,63.0,High Churn Risk
894,CUST-00894,SMB,Technology,3,2022-08-08,3413.0,19.0,High Churn Risk
895,CUST-00895,SMB,Government,6,2021-02-26,3105.0,138.0,High Churn Risk
896,CUST-00896,Enterprise,Logistics,5,2020-04-20,5547.0,28.0,High Churn Risk
897,CUST-00897,Enterprise,Government,6,2020-02-26,9888.0,24.0,High Churn Risk
898,CUST-00898,Mid-Market,Manufacturing,4,2024-02-01,5295.0,81.0,High Churn Risk
899,CUST-00899,Mid-Market,Healthcare,4,2022-03-21,4191.0,68.0,High Churn Risk
900,CUST-00900,Mid-Market,Logistics,1,2023-04-06,1837.0,48.0,High Churn Risk
901,CUST-00901,Mid-Market,Logistics,1,2023-10-14,2092.0,7.0,High Churn Risk
902,CUST-00902,Mid-Market,Education,7,2021-01-27,2019.0,55.0,High Churn Risk
903,CUST-00903,Mid-Market,Logistics,7,2021-05-12,2587.0,92.0,High Churn Risk
904,CUST-00904,Mid-Market,Healthcare,3,2022-11-11,6759.0,78.0,High Churn Risk
905,CUST-00905,Mid-Market,Education,1,2022-11-13,737.0,83.0,High Churn Risk
906,CUST-00906,Mid-Market,Education,9,2021-09-14,3008.0,82.0,High Churn Risk
907,CUST-00907,Distributor,Logistics,9,2022-07-30,4083.0,85.0,High Churn Risk
908,CUST-00908,Public Sector,Healthcare,6,2020-02-16,2887.0,69.0,High Churn Risk
909,CUST-00909,Distributor,Retail,10,2020-12-21,8487.0,118.0,High Churn Risk
910,CUST-00910,Mid-Market,Government,1,2022-01-05,3083.0,79.0,High Churn Risk
911,CUST-00911,SMB,Manufacturing,6,2021-03-22,2191.0,132.0,High Churn Risk
912,CUST-00912,Public Sector,Logistics,2,2023-04-26,3137.0,4.0,High Churn Risk
913,CUST-00913,Mid-Market,Healthcare,7,2022-09-19,5752.0,71.0,High Churn Risk
914,CUST-00914,Distributor,Retail,5,2021-10-18,2401.0,92.0,High Churn Risk
915,CUST-00915,SMB,Retail,4,2021-04-08,184.0,192.0,High Churn Risk
916,CUST-00916,Enterprise,Manufacturing,6,2021-01-23,8561.0,23.0,High Churn Risk
917,CUST-00917,SMB,Retail,6,2022-01-29,1234.0,133.0,High Churn Risk
918,CUST-00918,Public Sector,Education,2,2020-06-13,1427.0,4.0,High Churn Risk
919,CUST-00919,SMB,Healthcare,4,2021-05-16,61.0,123.0,High Churn Risk
920,CUST-00920,Mid-Market,Technology,3,2024-02-08,2329.0,46.0,High Churn Risk
921,CUST-00921,Distributor,Government,6,2023-10-17,3524.0,125.0,High Churn Risk
922,CUST-00922,SMB,Technology,3,2020-01-18,1077.0,159.0,High Churn Risk
923,CUST-00923,SMB,Education,1,2022-01-30,566.0,225.0,High Churn Risk
924,CUST-00924,Mid-Market,Education,1,2021-07-18,5313.0,87.0,High Churn Risk
925,CUST-00925,Distributor,Education,2,2020-12-30,2375.0,97.0,High Churn Risk
926,CUST-00926,SMB,Logistics,1,2020-02-28,3042.0,126.0,High Churn Risk
927,CUST-00927,Distributor,Manufacturing,5,2020-09-21,685.0,72.0,High Churn Risk
928,CUST-00928,Enterprise,Healthcare,6,2022-08-05,12392.0,37.0,High Churn Risk
929,CUST-00929,Enterprise,Education,8,2020-08-03,8933.0,32.0,High Churn Risk
930,CUST-00930,Enterprise,Healthcare,6,2022-08-26,4166.0,24.0,High Churn Risk
931,CUST-00931,SMB,Manufacturing,1,2023-10-13,1177.0,177.0,High Churn Risk
932,CUST-00932,Distributor,Healthcare,1,2020-05-12,8866.0,85.0,High Churn Risk
933,CUST-00933,Distributor,Government,9,2023-03-07,4174.0,88.0,High Churn Risk
934,CUST-00934,SMB,Logistics,3,2023-10-06,2995.0,145.0,High Churn Risk
