year_month,customer_id,product_id,units_sold,revenue,order_count,avg_discount_pct
2023-01,841,1065,20,2997.06,1,0.103
2023-01,842,1042,57,22011.6,1,0.119
2023-01,842,1150,58,34732.28,1,0.172
2023-01,843,1017,84,70943.87,1,0.203
2023-01,843,1036,61,29279.22,1,0.194
2023-01,843,1135,64,4443.01,1,0.219
2023-01,843,1137,65,3634.89,1,0.215
2023-01,843,1196,95,17581.0,1,0.15
2023-01,845,1199,49,9964.85,1,0.265
2023-01,846,1184,6,1116.03,1,0.013
2023-01,847,1002,60,53298.07,1,0.108
2023-01,847,1121,96,7549.38,1,0.195
2023-01,848,1012,21,22074.49,1,0.073
2023-01,85,1094,1,827.68,1,0.086
2023-01,850,1085,7,6300.1,1,0.036
2023-01,852,1056,14,6286.6,1,0.075
2023-01,852,1119,13,18756.44,1,0.133
2023-01,853,1060,182,25288.31,1,0.161
2023-01,853,1068,51,7658.82,1,0.149
2023-01,853,1076,42,5928.38,1,0.128
2023-01,853,1137,17,1082.9,1,0.128
2023-01,857,1096,8,8129.33,1,0.064
2023-01,857,1165,7,379.85,1,0.128
2023-01,859,1103,9,15309.61,1,0.104
2023-01,861,1192,27,6718.17,1,0.148
2023-01,863,1024,9,5122.05,1,0.076
2023-01,863,1194,4,1288.1,1,0.069
2023-01,864,1042,13,5329.99,1,0.086
2023-01,865,1018,20,21120.5,1,0.137
2023-01,865,1019,220,215791.7,1,0.061
2023-01,865,1105,15,25355.81,1,0.049
2023-01,865,1118,27,39078.47,1,0.075
2023-01,867,1107,38,43208.18,1,0.183
2023-01,868,1072,6,1120.52,1,0.072
2023-01,869,1050,88,42793.08,1,0.117
2023-01,869,1054,47,20765.99,1,0.158
2023-01,869,1168,65,3307.32,1,0.174
2023-01,869,1193,57,8886.65,1,0.182
2023-01,87,1133,8,855.94,1,0.103
2023-01,871,1053,15,6597.05,1,0.028
2023-01,871,1093,11,8845.6,1,0.0
2023-01,871,1133,22,2373.33,1,0.105
2023-01,872,1070,56,7619.11,1,0.132
2023-01,872,1082,75,62582.04,1,0.127
2023-01,872,1116,22,32734.48,1,0.097
2023-01,872,1128,36,1588.31,1,0.202
2023-01,872,1129,24,1463.2,1,0.19
2023-01,872,1130,59,4891.05,1,0.151
2023-01,872,1147,33,21216.77,1,0.222
2023-01,872,1151,48,22613.35,1,0.233
2023-01,872,1167,27,1451.21,1,0.182
2023-01,872,1179,73,3110.27,1,0.137
2023-01,873,1109,8,10989.84,1,0.035
2023-01,874,1055,25,10368.08,1,0.102
2023-01,876,1094,28,23690.63,1,0.037
2023-01,882,1061,17,2205.57,1,0.117
2023-01,882,1072,13,2297.54,1,0.156
2023-01,882,1164,24,1024.89,1,0.107
2023-01,883,1131,29,2530.53,1,0.136
2023-01,885,1030,11,7391.79,1,0.061
2023-01,885,1047,15,8234.1,1,0.129
2023-01,885,1074,20,2048.5,1,0.107
2023-01,886,1008,1,834.01,1,0.066
2023-01,886,1090,2,1585.45,1,0.058
2023-01,887,1059,22,10200.06,1,0.0
2023-01,887,1134,46,3491.62,1,0.119
2023-01,888,1007,1,1067.75,1,0.028
2023-01,888,1036,1,563.98,1,0.059
2023-01,888,1128,11,557.37,1,0.091
2023-01,889,1178,2,91.92,1,0.07
2023-01,890,1041,63,18221.07,1,0.171
2023-01,890,1105,60,94187.1,1,0.108
2023-01,891,1099,55,41257.49,1,0.136
2023-01,891,1108,51,80443.5,1,0.125
2023-01,891,1161,37,2019.66,1,0.205
2023-01,891,1170,57,4058.78,1,0.08
2023-01,891,1188,28,5821.48,1,0.136
2023-01,892,1190,41,9416.43,1,0.11
2023-01,893,1022,51,35597.96,1,0.078
2023-01,895,1029,34,19223.05,1,0.156
2023-01,896,1182,20,5022.34,1,0.109
2023-01,897,1117,15,17458.27,1,0.082
2023-01,898,1059,15,6608.4,1,0.059
2023-01,898,1126,14,955.86,1,
2023-01,898,1147,22,16324.3,1,0.042
2023-01,899,1026,27,16499.81,1,0.07
2023-01,899,1050,25,14352.58,1,0.03
2023-01,899,1088,11,9825.75,1,0.159
2023-01,9,1119,30,40512.3,1,0.116
2023-01,9,1126,10,700.76,1,0.008
2023-01,901,1145,66,36492.13,1,0.269
2023-01,902,1175,40,2605.32,1,0.011
2023-01,903,1186,75,14579.24,1,0.205
2023-01,905,1019,12,12042.08,1,0.022
2023-01,906,1022,11,7507.35,1,0.119
2023-01,907,1068,39,6572.38,1,0.12
2023-01,907,1175,18,1037.61,1,0.09
2023-01,908,1003,65,63737.86,1,0.167
2023-01,908,1124,91,6077.03,1,0.32
2023-01,909,1035,11,7051.91,1,0.035
2023-01,909,1048,7,4095.41,1,0.0
2023-01,91,1012,7,7537.46,1,0.058
2023-01,910,1015,72,58017.04,1,0.134
2023-01,910,1037,124,69232.75,1,0.15
2023-01,910,1113,27,39299.29,1,0.186
2023-01,913,1071,13,2038.41,1,0.049
2023-01,914,1036,10,5216.69,1,0.157
2023-01,914,1102,16,20281.11,1,0.166
2023-01,915,1021,67,31938.21,1,0.271
2023-01,916,1172,1,50.66,1,0.027
2023-01,918,1003,28,29501.95,1,
2023-01,918,1038,15,9620.36,1,0.023
2023-01,918,1082,17,11841.94,1,0.123
2023-01,918,1097,10,7357.04,1,0.043
2023-01,919,1148,38,17852.41,1,0.214
2023-01,920,1051,9,4061.0,1,0.009
2023-01,920,1168,4,250.28,1,0.068
2023-01,921,1023,102,57575.27,1,0.136
2023-01,921,1026,94,44755.19,1,0.253
2023-01,921,1166,42,2383.66,1,0.151
2023-01,922,1112,30,42254.53,1,0.189
2023-01,922,1116,50,71461.24,1,0.123
2023-01,922,1124,45,3882.14,1,0.127
2023-01,923,1004,54,36938.49,1,0.187
2023-01,923,1005,69,53334.99,1,0.096
2023-01,923,1016,58,54049.87,1,0.21
2023-01,923,1017,53,48442.21,1,0.14
2023-01,923,1051,53,22727.46,1,0.123
2023-01,923,1135,68,5154.0,1,0.114
2023-01,923,1160,121,8860.96,1,0.142
2023-01,924,1184,37,5698.71,1,0.199
2023-01,926,1019,128,114448.77,1,0.132
2023-01,926,1077,41,4949.9,1,0.255
2023-01,926,1145,65,39390.48,1,0.194
2023-01,926,1183,34,5580.15,1,0.161
2023-01,927,1188,35,8355.41,1,0.101
2023-01,928,1009,7,6362.07,1,0.047
2023-01,928,1098,4,2134.83,1,0.029
2023-01,929,1120,8,746.67,1,0.094
2023-01,930,1044,30,10832.88,1,0.114
2023-01,930,1052,31,12598.04,1,0.106
2023-01,930,1086,19,15065.4,1,0.057
2023-01,933,1003,26,26818.9,1,0.142
2023-01,933,1100,75,97141.91,1,0.203
2023-01,933,1125,35,2553.73,1,0.189
2023-01,934,1089,5,4448.29,1,0.029
2023-01,935,1095,25,12499.48,1,0.156
2023-01,935,1131,43,3779.37,1,0.079
2023-01,937,1096,14,13887.79,1,0.071
2023-01,937,1119,21,34621.54,1,0.032
2023-01,939,1083,71,51724.67,1,0.177
2023-01,939,1099,94,71326.3,1,0.142
2023-01,939,1113,82,123977.63,1,0.189
2023-01,94,1031,16,10681.41,1,
2023-01,94,1132,19,1578.77,1,0.062
2023-01,940,1012,38,33418.78,1,0.147
2023-01,940,1055,39,14312.36,1,0.208
2023-01,941,1059,20,8515.51,1,0.068
2023-01,941,1071,17,2778.99,1,0.043
2023-01,942,1090,9,6359.71,1,0.11
2023-01,944,1070,43,5601.33,1,0.139
2023-01,944,1114,49,71575.44,1,0.101
2023-01,945,1031,61,35290.0,1,0.144
2023-01,945,1126,74,4357.26,1,0.132
2023-01,946,1019,28,27033.76,1,0.083
2023-01,946,1124,18,1653.31,1,0.097
2023-01,946,1170,12,845.45,1,0.078
2023-01,946,1185,24,6610.43,1,0.018
2023-01,947,1042,3,1228.97,1,0.044
2023-01,947,1189,3,773.63,1,0.06
2023-01,948,1155,6,3536.69,1,0.098
2023-01,949,1030,105,54850.59,1,0.221
2023-01,949,1065,66,8994.42,1,0.16
2023-01,949,1144,63,39176.23,1,0.059
2023-01,949,1161,50,2915.77,1,0.144
2023-01,949,1174,39,1654.42,1,0.272
2023-01,95,1049,24,8054.33,1,0.082
2023-01,95,1082,20,16205.72,1,0.132
2023-01,95,1106,61,73029.27,1,0.203
2023-01,95,1116,43,56227.03,1,
2023-01,95,1150,41,28343.16,1,0.102
2023-01,95,1160,36,2752.38,1,0.176
2023-01,95,1161,46,2829.25,1,0.085
2023-01,951,1054,22,11107.55,1,0.086
2023-01,951,1124,70,6140.97,1,0.114
2023-01,952,1135,2,167.6,1,0.042
2023-01,954,1096,14,13450.12,1,0.075
2023-01,954,1154,8,5689.4,1,0.0
2023-01,954,1183,13,2372.36,1,0.064
2023-01,956,1196,11,2104.92,1,0.085
2023-01,958,1005,7,5665.86,1,0.061
2023-01,958,1031,15,9637.57,1,0.072
2023-01,96,1009,40,31349.6,1,0.155
2023-01,96,1018,49,51629.05,1,0.093
2023-01,96,1119,49,63593.19,1,0.198
2023-01,960,1010,23,22474.9,1,0.049
2023-01,960,1026,25,14999.89,1,0.035
2023-01,961,1099,19,17317.82,1,0.016
2023-01,961,1157,25,20590.51,1,0.058
2023-01,962,1115,24,34500.59,1,0.098
2023-01,962,1187,41,11694.48,1,0.134
2023-01,964,1047,1,560.22,1,
2023-01,965,1042,13,5066.08,1,0.082
2023-01,965,1113,1,1756.07,1,0.057
2023-01,966,1102,2,2879.65,1,0.054
2023-01,968,1009,30,23405.69,1,0.15
2023-01,968,1053,4,1681.14,1,0.07
2023-01,968,1054,7,3765.26,1,0.058
2023-01,968,1100,26,35623.3,1,0.06
2023-01,968,1159,8,4792.61,1,0.041
2023-01,969,1119,15,23659.98,1,0.087
2023-01,97,1045,10,4604.77,1,0.001
2023-01,970,1067,5,1008.06,1,0.032
2023-01,971,1003,37,38459.71,1,0.127
2023-01,971,1004,47,34234.75,1,0.087
2023-01,971,1007,87,87392.87,1,0.104
2023-01,971,1055,22,9012.81,1,0.122
2023-01,971,1087,40,19904.54,1,0.099
2023-01,971,1093,49,35513.7,1,0.16
2023-01,971,1108,40,60261.21,1,0.149
2023-01,971,1169,36,1419.63,1,0.183
2023-01,972,1136,3,249.6,1,0.048
2023-01,972,1184,7,1253.0,1,0.064
2023-01,973,1031,49,30559.98,1,0.156
2023-01,973,1085,18,13740.39,1,0.128
2023-01,973,1092,27,28542.33,1,0.064
2023-01,974,1059,40,13920.59,1,0.162
2023-01,974,1083,36,23808.65,1,0.214
2023-01,975,1172,56,2283.66,1,0.245
2023-01,976,1025,54,33871.9,1,0.261
2023-01,976,1069,111,20810.01,1,0.122
2023-01,976,1071,176,25226.41,1,0.155
2023-01,976,1089,64,45922.03,1,0.18
2023-01,976,1106,73,82070.46,1,0.234
2023-01,976,1108,77,116770.16,1,0.139
2023-01,976,1199,44,10104.25,1,0.191
2023-01,977,1000,101,65078.67,1,0.223
2023-01,977,1019,101,71787.99,1,0.323
2023-01,977,1099,58,40128.23,1,0.221
2023-01,977,1189,54,12350.5,1,0.217
2023-01,979,1127,111,9505.55,1,0.177
2023-01,979,1145,72,40311.01,1,0.224
2023-01,979,1184,97,15678.71,1,0.169
2023-01,98,1016,14,14871.32,1,0.065
2023-01,981,1103,14,22496.38,1,0.084
2023-01,981,1162,29,1801.96,1,0.157
2023-01,982,1027,96,40272.22,1,0.13
2023-01,982,1043,56,16063.27,1,0.213
2023-01,982,1072,64,10517.47,1,0.221
2023-01,982,1080,43,26655.65,1,0.141
2023-01,982,1096,50,45949.51,1,0.155
2023-01,982,1165,30,1516.43,1,0.144
2023-01,982,1168,78,3905.27,1,0.221
2023-01,983,1015,11,9899.23,1,0.072
2023-01,983,1066,20,3389.7,1,0.044
2023-01,983,1102,32,43484.67,1,0.023
2023-01,986,1075,21,3923.58,1,0.088
2023-01,986,1120,8,690.73,1,0.133
2023-01,986,1157,4,3484.84,1,0.11
2023-01,987,1083,4,3050.33,1,0.077
2023-01,988,1078,24,5418.23,1,0.183
2023-01,988,1085,32,26233.58,1,0.117
2023-01,988,1093,47,35550.98,1,0.182
2023-01,988,1104,46,44319.63,1,0.168
2023-01,989,1136,2,149.21,1,0.043
2023-01,99,1177,30,1307.4,1,0.061
2023-01,99,1188,31,6767.89,1,0.144
2023-01,990,1019,6,5764.45,1,0.056
2023-01,990,1180,6,1774.84,1,0.017
2023-01,991,1039,42,28169.46,1,0.085
2023-01,991,1121,49,4171.05,1,0.088
2023-01,991,1175,60,3276.22,1,0.138
2023-01,992,1038,4,2470.56,1,0.051
2023-01,996,1055,8,3603.01,1,0.074
2023-01,999,1184,48,6976.37,1,0.183
2023-02,1,1187,6,1846.41,1,0.048
2023-02,1000,1048,16,9154.55,1,0.0
2023-02,1000,1142,27,18108.78,1,0.026
2023-02,1001,1008,5,4056.48,1,0.072
2023-02,1004,1043,16,5473.05,1,0.081
2023-02,1004,1069,37,6952.49,1,0.114
2023-02,1006,1130,71,5254.38,1,0.22
2023-02,1006,1155,71,39121.86,1,0.163
2023-02,1006,1179,87,3334.13,1,0.181
2023-02,101,1019,13,10881.26,1,0.145
2023-02,1011,1051,32,14513.49,1,0.028
2023-02,1011,1060,24,4064.32,1,0.068
2023-02,1011,1109,26,33324.05,1,0.055
2023-02,1011,1169,15,656.81,1,0.144
2023-02,1012,1024,13,6820.79,1,0.105
2023-02,1012,1065,29,4475.29,1,0.064
2023-02,1012,1096,23,20776.67,1,0.071
2023-02,1012,1129,21,1407.1,1,0.075
2023-02,1012,1179,24,1106.43,1,0.046
2023-02,1014,1008,37,28416.28,1,0.177
2023-02,1014,1064,19,3825.82,1,0.129
2023-02,1014,1077,28,4029.0,1,0.113
2023-02,1014,1125,28,2233.93,1,0.082
2023-02,1015,1103,9,14573.73,1,0.089
2023-02,1016,1028,9,4509.05,1,0.043
2023-02,1016,1194,11,3206.08,1,0.102
2023-02,1017,1189,7,1857.18,1,0.05
2023-02,1018,1080,6,4040.07,1,0.077
2023-02,1018,1141,10,6217.18,1,0.052
2023-02,1019,1017,33,31005.77,2,0.0885
2023-02,1019,1193,22,4129.93,1,0.083
2023-02,102,1080,3,2021.13,1,0.037
2023-02,1020,1121,34,2591.16,1,0.183
2023-02,1020,1135,32,2374.21,1,0.124
2023-02,1020,1139,30,2539.5,1,0.137
2023-02,1020,1148,42,21645.73,1,0.157
2023-02,1020,1158,75,50719.16,1,0.173
2023-02,1020,1199,46,10835.01,1,0.162
2023-02,1022,1102,16,23765.76,1,0.056
2023-02,1024,1016,134,137847.79,1,0.159
2023-02,1026,1013,10,8427.81,1,0.158
2023-02,1026,1038,19,9850.41,1,0.136
2023-02,1026,1069,25,4542.25,1,0.124
2023-02,1026,1087,22,11072.07,1,0.161
2023-02,1026,1101,17,21893.98,1,0.107
2023-02,1026,1114,24,32272.01,1,0.127
2023-02,1026,1175,15,843.65,1,0.167
2023-02,1027,1157,51,38905.78,1,0.232
2023-02,1028,1055,90,32966.46,1,0.271
2023-02,1028,1111,68,96837.8,1,0.152
2023-02,1028,1133,78,8328.04,1,0.17
2023-02,1029,1076,15,2148.41,1,0.027
2023-02,1029,1103,7,12393.39,1,0.051
2023-02,1029,1108,15,26367.79,1,0.055
2023-02,1032,1021,44,31445.8,1,0.104
2023-02,1032,1040,41,15365.84,1,0.086
2023-02,1032,1076,47,6586.26,1,0.122
2023-02,1032,1161,30,1733.51,1,0.123
2023-02,1033,1046,51,24071.09,1,0.205
2023-02,1033,1138,220,15180.65,1,0.2
2023-02,1035,1009,19,18106.7,1,0.057
2023-02,1036,1003,16,16776.47,1,0.135
2023-02,1036,1114,26,36181.89,1,0.094
2023-02,1037,1021,16,10760.89,1,0.024
2023-02,1038,1010,35,33254.36,1,0.118
2023-02,1038,1070,70,9991.24,1,0.121
2023-02,1038,1129,38,2493.63,1,0.126
2023-02,1038,1152,49,35264.73,1,0.099
2023-02,104,1047,16,8934.08,1,0.079
2023-02,104,1194,21,6205.45,1,0.117
2023-02,1040,1076,3,433.25,1,0.062
2023-02,1041,1021,18,12189.69,1,0.06
2023-02,1041,1027,7,3032.63,1,0.087
2023-02,1041,1051,30,13119.3,1,0.063
2023-02,1041,1054,23,12224.44,1,0.003
2023-02,1041,1055,18,8424.15,1,0.0
2023-02,1041,1119,11,14956.79,1,0.145
2023-02,1041,1128,12,701.9,1,0.048
2023-02,1042,1016,16,15946.93,1,0.083
2023-02,1042,1047,14,7945.1,1,0.12
2023-02,1043,1076,45,5283.7,1,0.228
2023-02,1043,1087,40,19960.95,1,0.127
2023-02,1044,1083,15,10614.95,1,0.104
2023-02,1044,1172,10,473.19,1,0.109
2023-02,1045,1108,11,19433.75,1,0.077
2023-02,1050,1052,18,6725.32,1,0.098
2023-02,1050,1104,9,9171.91,1,0.098
2023-02,1050,1138,19,1360.83,1,0.126
2023-02,1054,1012,43,43957.03,1,0.059
2023-02,1054,1076,38,4787.2,1,0.183
2023-02,1054,1153,62,41159.39,1,0.13
2023-02,1055,1043,10,3926.82,1,0.018
2023-02,1057,1041,1,337.54,1,0.035
2023-02,1057,1087,9,5170.26,1,0.042
2023-02,1057,1161,4,254.44,1,0.092
2023-02,106,1116,36,49107.28,1,0.152
2023-02,106,1184,39,5893.44,1,0.186
2023-02,1060,1077,48,5864.18,1,0.216
2023-02,1061,1102,76,92522.97,1,0.233
2023-02,1062,1034,61,32293.5,1,0.214
2023-02,1063,1087,66,29859.67,1,0.218
2023-02,1063,1110,61,82701.84,1,0.257
2023-02,1064,1005,62,41157.85,1,0.207
2023-02,1064,1095,34,16500.15,1,0.121
2023-02,1064,1145,84,61108.32,1,0.071
2023-02,1064,1147,39,30779.04,1,0.055
2023-02,1064,1192,41,10171.35,1,0.119
2023-02,1067,1116,16,24728.27,1,0.034
2023-02,1068,1189,7,1988.3,1,0.023
2023-02,107,1031,19,13132.56,1,0.046
2023-02,107,1142,14,9821.76,1,0.002
2023-02,107,1185,13,3332.5,1,0.103
2023-02,1070,1048,60,32692.82,1,0.063
2023-02,1070,1097,57,34750.82,1,0.16
2023-02,1070,1108,51,74704.28,1,0.159
2023-02,1070,1192,67,15754.73,1,0.121
2023-02,1071,1063,8,1569.63,1,0.074
2023-02,1071,1197,7,1507.77,1,0.046
2023-02,1073,1046,23,11431.71,1,0.155
2023-02,1073,1065,26,3688.77,1,0.156
2023-02,1073,1067,32,5383.85,1,0.134
2023-02,1073,1082,54,44459.6,1,0.135
2023-02,1073,1110,42,63476.42,1,0.13
2023-02,1073,1118,64,81175.0,1,0.166
2023-02,1073,1121,48,4011.27,1,0.135
2023-02,1073,1125,41,3643.45,1,0.107
2023-02,1073,1126,67,3869.71,1,0.159
2023-02,1073,1147,50,30928.12,1,0.261
2023-02,1073,1155,48,24889.87,1,0.229
2023-02,1073,1177,45,2052.54,1,0.057
2023-02,1073,1190,36,7870.27,1,0.144
2023-02,1075,1040,55,18900.32,1,0.16
2023-02,1075,1045,37,15034.09,1,0.115
2023-02,1075,1143,33,23175.82,1,0.185
2023-02,1075,1145,25,16248.3,1,0.149
2023-02,1075,1199,38,9317.62,1,0.145
2023-02,1077,1050,42,20929.95,1,0.15
2023-02,1077,1066,43,6729.43,1,0.131
2023-02,1077,1080,24,13833.25,1,0.192
2023-02,1077,1121,77,5861.04,2,0.1765
2023-02,1077,1130,28,2155.29,1,0.146
2023-02,1077,1193,39,7118.81,1,0.144
2023-02,1079,1001,94,56841.79,1,0.303
2023-02,1079,1018,36,36525.07,1,0.191
2023-02,1079,1031,45,22439.87,1,0.273
2023-02,1079,1035,63,34945.01,1,0.157
2023-02,1079,1112,54,64011.49,1,0.26
2023-02,1079,1128,69,2758.05,1,0.278
2023-02,108,1139,7,710.89,1,0.075
2023-02,1080,1033,65,30116.04,1,0.226
2023-02,1080,1098,115,54504.57,1,0.199
2023-02,1081,1032,2,1062.8,1,0.128
2023-02,1086,1037,103,54275.97,1,0.177
2023-02,1086,1193,62,10443.92,1,0.184
2023-02,1088,1089,2,1593.98,1,0.017
2023-02,1088,1189,4,1025.12,1,0.042
2023-02,1089,1051,7,3081.44,1,0.064
2023-02,109,1191,11,3166.22,1,0.067
2023-02,1090,1035,9,4605.44,1,0.104
2023-02,1092,1145,16,10842.64,1,0.067
2023-02,1093,1117,23,24610.6,1,0.086
2023-02,1094,1052,2,817.08,1,0.08
2023-02,1099,1103,6,11416.34,1,0.034
2023-02,110,1090,75,45207.4,1,0.204
2023-02,110,1199,67,14934.3,1,0.191
2023-02,1100,1094,20,16434.94,1,0.137
2023-02,1100,1129,16,1190.0,1,0.108
2023-02,1100,1165,16,998.01,1,0.033
2023-02,1102,1182,14,3824.01,1,0.055
2023-02,1103,1003,25,24977.53,1,0.132
2023-02,1103,1009,31,27042.39,1,0.105
2023-02,1103,1038,25,16504.36,1,0.058
2023-02,1103,1060,13,2259.59,1,0.093
2023-02,1103,1141,7,4001.14,1,0.082
2023-02,1105,1014,58,65201.41,1,0.164
2023-02,1105,1029,74,38895.13,1,0.193
2023-02,1105,1069,57,9965.51,1,0.156
2023-02,1105,1144,106,51417.14,1,0.235
2023-02,1105,1166,51,2854.11,1,0.179
2023-02,1105,1169,141,5281.27,1,0.238
2023-02,1106,1068,25,4610.22,1,0.04
2023-02,1106,1086,7,5278.82,1,0.146
2023-02,1106,1103,13,23886.84,1,0.08
2023-02,1107,1115,5,7186.92,1,0.086
2023-02,1109,1131,44,4299.53,1,0.064
2023-02,1110,1070,41,5133.33,1,0.234
2023-02,1110,1122,59,4261.17,1,0.182
2023-02,1114,1146,40,21193.66,1,0.236
2023-02,1115,1022,15,9713.48,1,0.143
2023-02,1115,1032,18,10986.15,1,0.077
2023-02,1115,1054,17,8130.47,1,0.107
2023-02,1115,1131,5,483.17,1,0.089
2023-02,1118,1019,10,10077.63,1,0.068
2023-02,1119,1036,4,2218.24,1,0.06
2023-02,112,1046,53,25008.84,1,0.168
2023-02,112,1066,64,10290.76,1,0.135
2023-02,112,1109,38,45903.04,1,0.136
2023-02,112,1138,29,2420.76,1,0.059
2023-02,1120,1065,18,2641.91,1,0.111
2023-02,1120,1106,18,22244.09,1,0.095
2023-02,1122,1016,134,146321.08,1,0.053
2023-02,1122,1034,48,32524.36,1,0.102
2023-02,1122,1047,40,21357.02,1,0.137
2023-02,1122,1071,23,3452.56,1,0.116
2023-02,1122,1098,18,9029.51,1,0.14
2023-02,1122,1102,72,97512.87,1,0.118
2023-02,1122,1127,29,2424.9,1,0.176
2023-02,1122,1188,41,9219.94,1,0.164
2023-02,1122,1199,640,142019.67,1,0.21
2023-02,1126,1029,30,17348.91,1,0.158
2023-02,1126,1129,43,2838.61,1,0.093
2023-02,1127,1103,66,99225.75,1,0.183
2023-02,1127,1135,121,8969.86,1,0.176
2023-02,1129,1181,12,2988.42,1,0.015
2023-02,113,1125,8,674.02,1,0.109
2023-02,1131,1188,38,7376.93,1,0.223
2023-02,1133,1086,28,22817.76,1,0.03
2023-02,1134,1067,56,9244.48,1,0.187
2023-02,1135,1006,54,39607.1,1,0.21
2023-02,1135,1027,54,21755.48,1,0.221
2023-02,1135,1041,62,16723.11,1,0.256
2023-02,1135,1116,95,135223.0,1,0.175
2023-02,1137,1006,17,12457.89,1,0.133
2023-02,1140,1056,14,6382.95,1,0.077
2023-02,1142,1138,7,576.85,1,0.064
2023-02,1145,1019,17,16334.76,1,0.067
2023-02,1148,1023,52,27788.36,1,0.164
2023-02,1148,1089,35,27705.91,1,0.08
2023-02,1148,1167,68,3545.32,1,0.158
2023-02,1149,1118,8,12876.54,1,0.06
2023-02,115,1100,14,19862.33,1,0.131
2023-02,1150,1029,13,9119.86,1,0.003
2023-02,1150,1059,16,6206.85,1,0.124
2023-02,1150,1077,26,3475.55,1,0.141
2023-02,1150,1110,12,17178.44,1,0.142
2023-02,1152,1072,94,14836.15,1,0.244
2023-02,1152,1092,97,88904.36,1,0.115
2023-02,1154,1047,10,5939.08,1,0.06
2023-02,1154,1053,8,3220.89,1,0.042
2023-02,1154,1139,25,2278.42,1,0.119
2023-02,1154,1157,16,14040.47,1,0.09
2023-02,1154,1162,21,1258.7,1,0.139
2023-02,1155,1023,39,22079.25,1,0.116
2023-02,1155,1061,45,5692.28,1,0.146
2023-02,1155,1071,36,4987.53,1,0.154
2023-02,1155,1162,39,2353.78,1,0.142
2023-02,1156,1121,26,1775.98,1,0.219
2023-02,1156,1140,40,35139.55,1,0.167
2023-02,1158,1018,24,27777.74,1,0.066
2023-02,1158,1113,12,18501.45,1,0.143
2023-02,1158,1172,17,842.94,1,0.098
2023-02,116,1131,70,5544.7,1,0.202
2023-02,1160,1016,8,8585.42,1,0.065
2023-02,1161,1079,25,4818.46,1,0.039
2023-02,1161,1118,13,18193.5,1,0.132
2023-02,1161,1119,26,37194.87,1,0.096
2023-02,1161,1171,18,1094.53,1,0.034
2023-02,1162,1022,17,11563.5,1,0.101
2023-02,1163,1127,5,488.24,1,0.079
2023-02,1164,1052,11,4604.66,1,0.04
2023-02,1164,1056,9,3914.82,1,0.092
2023-02,1166,1086,16,12031.82,1,0.145
2023-02,1167,1050,14,7686.08,1,0.09
2023-02,1167,1104,11,11660.45,1,0.031
2023-02,1169,1063,21,4548.7,1,0.012
2023-02,1169,1185,17,4056.51,1,0.138
2023-02,117,1102,47,61831.16,1,0.15
2023-02,1170,1124,9,812.62,1,0.101
2023-02,1171,1048,22,12722.55,1,0.061
2023-02,1172,1027,16,7822.6,1,0.061
2023-02,1172,1067,14,2446.57,1,0.077
2023-02,1173,1122,28,2154.39,1,0.099
2023-02,1174,1011,73,52917.06,1,0.312
2023-02,1174,1040,48,15307.89,1,0.248
2023-02,1174,1070,96,10247.81,1,0.266
2023-02,1174,1153,69,40983.67,1,0.203
2023-02,1174,1169,131,4578.32,1,0.281
2023-02,1176,1152,52,40425.82,1,0.096
2023-02,1177,1016,26,25043.25,1,0.147
2023-02,1178,1145,60,38916.01,1,0.156
2023-02,1179,1029,59,32601.58,1,0.159
2023-02,1179,1076,34,4633.62,1,0.15
2023-02,1179,1081,80,51955.26,1,0.134
2023-02,118,1025,14,10623.86,1,0.106
2023-02,118,1063,52,9164.83,1,0.12
2023-02,118,1125,32,2447.18,1,0.158
2023-02,1180,1009,10,9492.26,1,0.0
2023-02,1180,1169,18,879.12,1,0.071
2023-02,1181,1198,22,4738.52,1,0.092
2023-02,1183,1000,25,19775.47,1,0.049
2023-02,1183,1014,10,12606.19,1,0.076
2023-02,1183,1106,23,29337.14,1,0.115
2023-02,1183,1115,25,41426.67,1,0.072
2023-02,1183,1171,14,645.39,1,0.157
2023-02,1184,1060,11,1656.34,1,0.117
2023-02,1185,1012,27,25183.81,1,0.096
2023-02,1186,1083,6,4478.31,1,0.075
2023-02,1187,1007,5,5118.51,1,0.061
2023-02,119,1063,3,556.25,1,0.098
2023-02,1190,1033,24,15533.27,1,0.0
2023-02,1195,1071,4,625.72,1,0.035
2023-02,1196,1024,77,39584.47,1,0.136
2023-02,1196,1048,33,17300.32,1,0.069
2023-02,1196,1054,37,15095.07,1,0.19
2023-02,1196,1092,28,27379.21,1,0.115
2023-02,1196,1112,32,47381.26,1,0.111
2023-02,1196,1137,30,1938.48,1,0.094
2023-02,1196,1154,63,35968.01,1,0.225
2023-02,1197,1021,45,28532.93,1,0.132
2023-02,1197,1076,58,7884.12,1,0.178
2023-02,1198,1066,17,3122.57,1,0.074
2023-02,1198,1091,16,13886.84,1,0.015
2023-02,1198,1156,28,13214.72,1,0.15
2023-02,120,1082,20,15571.03,1,0.093
2023-02,120,1103,12,19147.93,1,0.099
2023-02,120,1156,21,10244.17,1,0.119
2023-02,121,1018,51,46050.27,1,0.248
2023-02,121,1055,36,11301.62,1,0.349
2023-02,122,1014,41,52721.23,1,0.086
2023-02,122,1020,52,23374.87,1,0.187
2023-02,122,1040,98,35696.09,1,0.132
